route_id	direction_id	trip_id
100030	1	18011205
100031	1	18011206
100030	1	18011207
100031	1	18011208
100030	1	18011209
100218	1	18011214
100218	1	18011215
100218	1	18011216
100218	1	18011217
100218	1	18011218
100218	1	18011219
100218	1	18011220
100218	1	18011221
100218	1	18011222
100218	1	18011223
100218	1	18011224
100218	1	18011225
100218	1	18011226
100132	1	18011227
100132	0	18011228
100194	1	18011229
100194	1	18011230
100194	0	18011231
100194	0	18011232
100228	0	18011234
100228	1	18011235
100233	0	18011236
100233	0	18011237
100233	0	18011238
100233	0	18011239
100233	0	18011240
100233	0	18011241
100233	0	18011242
100233	0	18011243
100233	1	18011244
100233	1	18011245
100233	1	18011246
100233	1	18011247
100233	1	18011248
100233	1	18011249
100233	1	18011250
100233	1	18011251
100226	0	18011252
100226	0	18011253
100226	1	18011254
100226	1	18011255
100226	1	18011256
100228	1	18011257
100228	0	18011258
100228	1	18011259
100228	0	18011260
100228	1	18011261
100228	1	18011262
100228	1	18011263
100228	0	18011264
100228	0	18011265
100228	0	18011266
100228	1	18011267
100228	1	18011268
100228	0	18011269
100228	0	18011270
100226	0	18011271
100019	1	18011272
100019	1	18011273
100019	1	18011274
100019	1	18011275
100019	1	18011276
100019	1	18011290
100019	1	18011291
100019	1	18011292
100019	1	18011293
100019	1	18011294
100019	1	18011295
100019	1	18011296
100019	1	18011297
100019	1	18011298
100019	1	18011299
100019	1	18011300
100019	1	18011301
100019	1	18011302
100019	1	18011303
100019	1	18011304
100019	1	18011305
100019	1	18011306
100019	1	18011307
100019	1	18011308
100019	1	18011309
100019	1	18011310
100019	1	18011311
100019	1	18011312
100019	1	18011313
100019	1	18011314
100019	1	18011315
100019	1	18011316
100019	1	18011317
100019	1	18011318
100019	1	18011319
100019	1	18011320
100019	1	18011321
100019	1	18011322
100019	1	18011323
100019	1	18011324
100019	1	18011325
100019	1	18011326
100019	1	18011327
100019	1	18011328
100019	1	18011329
100019	1	18011330
100019	1	18011331
100019	1	18011332
100019	1	18011333
100019	1	18011334
100019	1	18011335
100019	1	18011336
100019	0	18011337
100019	0	18011338
100019	0	18011339
100019	0	18011340
100019	0	18011341
100019	0	18011342
100019	0	18011343
100019	0	18011344
100019	0	18011345
100019	0	18011346
100019	0	18011347
100019	0	18011348
100019	0	18011349
100019	0	18011350
100019	0	18011351
100019	0	18011352
100019	0	18011353
100019	0	18011354
100019	0	18011355
100019	0	18011356
100019	0	18011357
100019	0	18011358
100019	0	18011359
100019	0	18011360
100019	0	18011361
100019	0	18011362
100019	0	18011363
100019	0	18011364
100019	0	18011365
100019	0	18011366
100019	0	18011367
100019	0	18011368
100019	0	18011369
100019	0	18011370
100019	0	18011382
100019	0	18011383
100019	0	18011384
100019	0	18011386
100019	0	18011387
100019	0	18011388
100019	0	18011389
100019	0	18011390
100019	0	18011392
100019	0	18011394
100019	0	18011395
100019	0	18011396
100019	0	18011397
100019	0	18011398
100019	0	18011399
100019	0	18011400
100019	0	18011401
100019	0	18011402
100019	0	18011403
100019	0	18011404
100009	1	18011405
100009	1	18011406
100009	1	18011407
100009	1	18011408
100009	1	18011409
100009	1	18011410
100009	1	18011411
100009	1	18011412
100009	1	18011413
100009	1	18011414
100009	1	18011415
100009	1	18011416
100009	1	18011417
100009	1	18011418
100009	1	18011419
100009	1	18011420
100009	1	18011421
100009	1	18011422
100009	1	18011423
100009	1	18011424
100009	1	18011425
100009	1	18011426
100009	1	18011427
100009	1	18011428
100009	1	18011429
100009	1	18011430
100009	1	18011431
100009	1	18011432
100009	1	18011433
100009	1	18011434
100009	1	18011435
100009	1	18011436
100009	1	18011437
100009	1	18011438
100009	1	18011439
100009	1	18011440
100009	1	18011441
100009	1	18011442
100009	1	18011443
100009	1	18011444
100009	1	18011445
100009	1	18011446
100009	1	18011447
100009	1	18011448
100009	1	18011449
100009	1	18011450
100009	1	18011451
100009	1	18011452
100024	0	18011453
100024	0	18011454
100024	0	18011455
100024	0	18011456
100024	0	18011457
100024	0	18011458
100024	0	18011459
100024	0	18011460
100024	0	18011461
100024	0	18011462
100024	0	18011463
100024	0	18011464
100024	0	18011465
100024	0	18011466
100024	0	18011467
100024	0	18011468
100024	0	18011469
100024	0	18011470
100024	0	18011471
100024	0	18011472
100024	0	18011473
100024	0	18011474
100024	0	18011475
100024	0	18011476
100024	0	18011477
100024	0	18011478
100024	0	18011479
100024	0	18011480
100024	0	18011481
100024	0	18011482
100024	0	18011483
100024	0	18011484
100024	0	18011485
100024	0	18011486
100024	0	18011487
100024	0	18011488
100024	0	18011489
100024	0	18011490
100024	0	18011491
100024	0	18011492
100024	0	18011493
100024	0	18011494
100024	0	18011495
100024	0	18011496
100024	0	18011497
100024	0	18011498
100024	1	18011499
100024	1	18011500
100024	1	18011501
100024	1	18011502
100024	1	18011503
100024	1	18011504
100024	1	18011505
100024	1	18011506
100024	1	18011507
100024	1	18011508
100024	1	18011509
100024	1	18011510
100024	1	18011511
100024	1	18011512
100024	1	18011513
100024	1	18011514
100024	1	18011515
100024	1	18011516
100024	1	18011517
100024	1	18011518
100024	1	18011519
100024	1	18011520
100024	1	18011521
100024	1	18011522
100024	1	18011523
100024	1	18011524
100024	1	18011525
100024	1	18011526
100024	1	18011527
100024	1	18011528
100024	1	18011529
100024	1	18011530
100024	1	18011531
100024	1	18011532
100024	1	18011533
100024	1	18011534
100024	1	18011535
100024	1	18011536
100024	1	18011537
100024	1	18011538
100024	1	18011539
100024	1	18011540
100024	1	18011541
100024	1	18011542
100024	1	18011543
100009	0	18011544
100009	0	18011545
100009	0	18011546
100009	0	18011547
100009	0	18011548
100009	0	18011549
100009	0	18011550
100009	0	18011551
100009	0	18011552
100009	0	18011553
100009	0	18011554
100009	0	18011555
100009	0	18011556
100009	0	18011557
100009	0	18011558
100009	0	18011559
100009	0	18011560
100009	0	18011561
100009	0	18011562
100009	0	18011563
100009	0	18011564
100009	0	18011565
100009	0	18011566
100009	0	18011567
100009	0	18011568
100009	0	18011569
100009	0	18011570
100009	0	18011571
100009	0	18011572
100009	0	18011573
100009	0	18011574
100009	0	18011575
100009	0	18011576
100009	0	18011577
100009	0	18011578
100009	0	18011579
100009	0	18011580
100009	0	18011581
100009	0	18011582
100009	0	18011583
100009	0	18011584
100009	0	18011585
100009	0	18011586
100009	0	18011587
100009	0	18011588
100009	0	18011589
100009	0	18011590
100009	0	18011591
100019	1	18011593
100198	1	18011594
100218	0	18011595
100031	1	18011611
100022	1	18011612
100022	1	18011613
100022	1	18011614
100022	1	18011615
100022	0	18011616
100022	0	18011617
100022	0	18011618
100022	0	18011619
100022	0	18011620
100030	1	18011621
100132	0	18011622
100033	1	18011624
100033	1	18011625
100019	0	18011631
100009	1	18011632
100289	1	18011633
100289	1	18011634
100289	1	18011635
100289	1	18011636
100289	1	18011637
100289	1	18011638
100289	1	18011639
100289	1	18011640
100289	1	18011641
100289	1	18011642
100289	1	18011643
100289	1	18011644
100289	1	18011645
100289	1	18011646
100289	1	18011647
100289	1	18011648
100289	1	18011649
100289	0	18011650
100289	0	18011651
100289	0	18011652
100289	0	18011653
100289	0	18011654
100289	0	18011655
100289	0	18011656
100289	0	18011657
100289	0	18011658
100289	0	18011659
100289	0	18011660
100289	0	18011661
100289	0	18011662
100289	0	18011663
100289	0	18011664
100289	0	18011665
100289	0	18011666
100289	0	18011667
100289	1	18011668
100289	1	18011669
100289	1	18011670
100275	0	18011672
100275	0	18011674
100275	0	18011675
100275	0	18011676
100275	0	18011680
100009	1	18011682
100009	1	18011683
100009	0	18011684
100009	1	18011685
100009	1	18011686
100226	1	18011687
100226	1	18011688
100226	1	18011689
100226	1	18011690
100226	0	18011691
100226	0	18011692
100226	0	18011693
100226	0	18011694
100012	1	18011695
100012	1	18011696
100012	1	18011697
100012	1	18011698
100012	1	18011699
100012	0	18011700
100012	0	18011701
100012	0	18011702
100012	0	18011703
100032	1	18011704
100032	1	18011705
100032	1	18011706
100032	0	18011707
100032	0	18011708
100032	0	18011709
100012	1	18011710
100012	1	18011711
100032	1	18011712
100218	0	18011713
100194	1	18011714
100194	1	18011715
100194	1	18011716
100194	1	18011717
100218	1	18011718
100194	0	18011719
100218	1	18011720
100194	0	18011721
100194	0	18011722
100218	1	18011723
100194	1	18011724
100228	1	18011725
100228	1	18011726
100228	1	18011727
100228	1	18011728
100228	0	18011729
100228	0	18011730
100228	0	18011731
100228	0	18011732
100228	0	18011733
100228	1	18011734
100228	0	18011735
100228	1	18011736
100228	1	18011737
100228	1	18011738
100228	1	18011739
100228	0	18011740
100228	0	18011741
100228	0	18011742
100228	0	18011743
100228	1	18011744
100228	1	18011745
100228	1	18011746
100228	1	18011747
100228	1	18011748
100228	0	18011749
100228	0	18011750
100228	0	18011751
100228	0	18011752
100228	0	18011753
100228	0	18011754
100228	1	18011755
100228	0	18011756
100228	1	18011757
100228	0	18011758
100228	1	18011759
100228	0	18011760
100228	1	18011761
100228	1	18011762
100228	0	18011764
100228	1	18011765
100228	0	18011766
100228	1	18011767
100228	0	18011768
100228	1	18011769
100228	0	18011770
100228	1	18011771
100275	0	18011772
100275	0	18011773
100275	0	18011781
100275	0	18011782
100275	0	18011783
100275	0	18011784
100218	0	18011786
100275	0	18011787
100218	1	18011788
100218	0	18011789
100218	1	18011790
100218	1	18011791
100194	0	18011792
100289	0	18011797
100289	0	18011798
100289	0	18011799
100289	1	18011800
100289	1	18011801
100289	0	18011802
100289	0	18011803
100289	1	18011804
100289	0	18011805
100289	1	18011806
100289	1	18011807
100289	1	18011808
100289	0	18011809
100289	1	18011810
100289	0	18011811
100275	0	18011823
100275	0	18011824
100275	0	18011825
100275	0	18011826
100275	0	18011827
100275	0	18011828
100275	0	18011829
100275	0	18011830
100275	0	18011831
100275	0	18011832
100275	0	18011833
100275	0	18011834
100275	0	18011837
100275	0	18011841
100275	0	18011842
100289	1	18011843
100289	0	18011844
100289	1	18011845
100289	1	18011846
100228	1	18011847
100348	1	18011849
100348	1	18011850
100348	1	18011851
100348	1	18011852
100348	1	18011853
100348	1	18011854
100348	1	18011855
100348	1	18011856
100348	1	18011857
100348	1	18011858
100348	1	18011859
100348	1	18011860
100348	1	18011861
100348	1	18011862
100348	1	18011863
100348	1	18011864
100348	1	18011865
100348	1	18011866
100348	1	18011867
100348	1	18011868
100348	1	18011869
100348	1	18011870
100348	1	18011871
100348	1	18011872
100348	1	18011873
100348	1	18011875
100348	1	18011876
100169	1	18011877
100169	1	18011878
100169	1	18011879
100169	1	18011880
100169	1	18011881
100169	1	18011882
100169	1	18011883
100169	1	18011884
100169	1	18011885
100169	1	18011886
100169	1	18011887
100169	1	18011888
100169	1	18011890
100169	1	18011891
100169	1	18011892
100169	1	18011893
100169	1	18011894
100169	1	18011895
100169	1	18011896
100169	1	18011897
100169	1	18011898
100169	1	18011899
100169	1	18011900
100169	1	18011901
100169	1	18011902
100169	1	18011903
100169	1	18011904
100169	1	18011905
100169	1	18011906
100169	1	18011907
100169	1	18011908
100169	1	18011909
100169	1	18011910
100169	1	18011911
100169	1	18011912
100169	1	18011913
100169	1	18011914
100169	1	18011915
100169	1	18011916
100169	1	18011917
100169	1	18011918
100169	1	18011919
100169	1	18011920
100169	1	18011921
100169	1	18011922
100169	1	18011923
100121	0	18011924
100121	0	18011925
100121	0	18011926
100121	0	18011927
100121	0	18011928
100121	0	18011929
100121	0	18011930
100121	0	18011931
100121	0	18011932
100121	0	18011933
100121	0	18011934
100121	0	18011935
100121	0	18011936
100121	0	18011937
100121	0	18011938
100121	0	18011939
100121	0	18011940
100121	0	18011941
100121	0	18011942
100121	0	18011943
100121	0	18011944
100121	0	18011945
100121	0	18011946
100121	0	18011947
100121	0	18011948
100121	0	18011949
100121	0	18011950
100121	0	18011951
100121	0	18011952
100121	0	18011953
100121	0	18011954
100121	0	18011955
100121	0	18011956
100121	0	18011957
100169	1	18011958
100169	1	18011959
100169	1	18011960
100121	0	18011961
100121	0	18011962
100032	0	18011964
100088	1	18011967
100088	1	18011968
100088	0	18011979
100088	0	18011980
100088	0	18011981
100088	0	18011982
100088	0	18011983
100088	0	18011984
100088	0	18011985
100088	0	18011986
100088	0	18011987
100053	0	18011989
100053	0	18011990
100053	0	18011991
100053	0	18011992
100053	0	18011993
100053	0	18011994
100053	0	18011995
100053	0	18011996
100053	0	18011997
100053	0	18011998
100053	0	18011999
100053	0	18012000
100053	0	18012001
100053	0	18012002
100053	0	18012003
100053	0	18012004
100053	0	18012005
100053	0	18012006
100053	0	18012007
100053	0	18012008
100053	0	18012009
100053	0	18012010
100053	0	18012011
100053	0	18012013
100053	0	18012014
100053	0	18012015
100053	0	18012016
100053	0	18012017
100053	0	18012018
100053	0	18012019
100053	0	18012021
100053	0	18012022
100053	0	18012023
100053	0	18012024
100053	0	18012025
100053	0	18012026
100053	0	18012027
100053	0	18012028
100053	0	18012029
100053	0	18012030
100053	0	18012031
100053	0	18012032
100053	0	18012033
100053	0	18012034
100053	0	18012037
100053	0	18012041
100249	0	18012042
100249	0	18012043
100249	0	18012044
100249	0	18012045
100249	0	18012046
100249	0	18012047
100249	0	18012048
100249	0	18012049
100249	0	18012050
100249	0	18012051
100249	0	18012052
100249	0	18012053
100249	0	18012054
100249	0	18012055
100249	0	18012056
100249	0	18012057
100249	0	18012058
100249	0	18012059
100249	0	18012060
100249	0	18012061
100249	0	18012062
100249	0	18012063
100249	0	18012064
100249	0	18012065
100249	0	18012066
100249	0	18012067
100249	0	18012068
100249	0	18012069
100249	0	18012070
100249	0	18012071
100249	1	18012072
100249	1	18012073
100249	1	18012074
100249	1	18012075
100249	1	18012076
100249	1	18012077
100249	1	18012078
100249	1	18012079
100249	1	18012080
100249	1	18012081
100249	1	18012082
100249	1	18012083
100249	1	18012084
100249	1	18012085
100249	1	18012086
100249	1	18012087
100249	1	18012088
100249	1	18012089
100249	1	18012090
100249	1	18012091
100249	1	18012092
100249	1	18012093
100249	1	18012094
100249	1	18012095
100249	1	18012096
100249	1	18012097
100249	1	18012098
100249	1	18012099
100249	1	18012100
100249	1	18012101
100249	1	18012102
100249	0	18012103
100249	1	18012104
100249	1	18012105
100249	1	18012106
100249	1	18012107
100249	1	18012108
100249	1	18012109
100249	1	18012110
100249	0	18012111
100249	0	18012112
100249	0	18012113
100249	0	18012114
100249	1	18012115
100249	0	18012116
100249	1	18012117
100249	1	18012118
100249	1	18012119
100249	1	18012120
100249	1	18012121
100249	1	18012122
100249	1	18012123
100249	1	18012124
100249	0	18012125
100249	0	18012126
100249	0	18012127
100249	0	18012128
100249	0	18012129
100249	0	18012130
100249	0	18012131
100249	0	18012132
100249	0	18012133
100249	0	18012134
100348	0	18012135
100348	0	18012136
100348	0	18012137
100348	0	18012138
100348	0	18012139
100348	0	18012140
100348	0	18012141
100348	0	18012142
100348	0	18012143
100348	0	18012144
100348	0	18012145
100348	0	18012146
100348	0	18012147
100348	0	18012148
100348	0	18012149
100348	0	18012150
100348	0	18012151
100348	0	18012152
100348	0	18012153
100348	0	18012154
100348	0	18012155
100348	0	18012156
100348	0	18012157
100348	0	18012158
100348	0	18012159
100348	0	18012160
100348	0	18012161
100348	0	18012162
100348	0	18012163
100169	0	18012164
100169	0	18012165
100169	0	18012166
100169	0	18012167
100169	0	18012168
100169	0	18012169
100169	0	18012170
100169	0	18012171
100169	0	18012173
100169	0	18012174
100169	0	18012175
100169	0	18012176
100169	0	18012177
100169	0	18012178
100169	0	18012179
100169	0	18012180
100169	0	18012181
100169	0	18012182
100169	0	18012183
100169	0	18012184
100169	0	18012185
100169	0	18012186
100169	0	18012187
100169	0	18012188
100169	0	18012189
100169	0	18012190
100169	0	18012191
100169	0	18012192
100169	0	18012193
100169	0	18012194
100169	0	18012196
100169	0	18012197
100169	0	18012198
100169	0	18012199
100169	0	18012200
100169	0	18012201
100169	0	18012202
100169	0	18012203
100169	0	18012204
100169	0	18012205
100169	0	18012206
100169	0	18012207
100169	0	18012208
100169	0	18012209
100169	0	18012210
100121	1	18012211
100121	1	18012212
100121	1	18012213
100121	1	18012214
100121	1	18012215
100121	1	18012216
100121	1	18012217
100121	1	18012218
100121	1	18012219
100121	1	18012220
100121	1	18012221
100121	1	18012222
100121	1	18012223
100121	1	18012224
100121	1	18012225
100121	1	18012226
100121	1	18012227
100121	1	18012228
100121	1	18012229
100121	1	18012230
100121	1	18012231
100121	1	18012232
100121	1	18012233
100121	1	18012234
100121	1	18012235
100121	1	18012236
100121	1	18012237
100121	1	18012238
100121	1	18012239
100121	1	18012240
100121	1	18012241
100121	1	18012242
100121	1	18012243
100121	1	18012244
100121	1	18012245
100121	1	18012246
100169	0	18012248
100169	0	18012249
100132	0	18012252
100348	1	18034181
100093	0	18082304
100093	0	18082305
100093	0	18082306
100093	0	18082307
100093	0	18082308
100093	1	18082309
100093	1	18082310
100093	1	18082311
100093	1	18082312
100093	1	18082314
100093	1	18082315
100093	1	18082316
100093	1	18082317
100093	1	18082318
100102	1	18082319
100102	1	18082320
100102	1	18082321
100093	0	18082322
100093	1	18082323
100102	0	18082324
100102	0	18082325
100102	0	18082326
100102	1	18082327
100106	1	18082328
100106	0	18082329
100106	0	18082330
100106	0	18082331
100106	0	18082332
100106	0	18082334
100106	0	18082335
100106	0	18082336
100106	0	18082337
100106	1	18082338
100106	1	18082339
100106	1	18082340
100106	1	18082341
100106	1	18082342
100106	1	18082343
100106	1	18082344
100106	1	18082345
100106	1	18082346
100106	1	18082347
100106	0	18082348
100102	0	18082350
100223	0	18082351
100224	0	18082352
100044	1	18082353
100101	0	18082355
100101	1	18082356
100071	0	18082357
100101	0	18082358
100101	1	18082359
100071	0	18082360
100242	0	18082361
100242	1	18082362
100280	0	18082364
100280	1	18082365
100276	0	18082366
100276	1	18082367
100276	0	18082368
100276	1	18082369
100280	0	18082370
100280	1	18082371
100224	1	18082372
100224	1	18082373
100223	1	18082374
100089	1	18082375
100242	0	18082376
100242	1	18082377
100089	0	18082378
100263	0	18082507
100278	0	18082508
100278	1	18082509
100170	1	18082538
100170	0	18082539
100170	1	18082540
100278	0	18082547
100278	1	18082548
100263	0	18082549
100089	1	18082550
100206	0	18082553
100206	0	18082554
100111	1	18082555
100071	0	18082556
100071	1	18082557
100071	0	18082558
100071	1	18082559
100242	0	18082560
100242	1	18082561
100242	1	18082562
100044	1	18082563
100242	0	18082564
100242	1	18082565
100101	0	18082566
100101	1	18082567
100071	0	18082568
100071	1	18082569
100111	0	18082570
100111	1	18082571
100044	0	18082572
100044	1	18082573
100101	0	18082574
100101	1	18082575
100044	0	18082576
100044	1	18082577
100242	0	18082578
100242	1	18082579
100071	0	18082580
100071	1	18082581
100242	0	18082582
100242	1	18082583
100242	0	18082584
100044	0	18082585
100071	1	18082586
100111	0	18082587
100111	1	18082588
100044	0	18082589
100044	1	18082590
100101	0	18082591
100101	1	18082592
100044	0	18082593
100044	1	18082594
100242	0	18082595
100242	1	18082596
100044	0	18082597
100071	1	18082598
100101	0	18082599
100101	1	18082600
100071	0	18082601
100071	1	18082602
100101	1	18082603
100071	0	18082604
100071	1	18082605
100101	0	18082606
100101	1	18082607
100071	0	18082608
100071	1	18082609
100071	1	18082611
100101	0	18082612
100101	1	18082613
100071	0	18082614
100071	1	18082615
100242	0	18082616
100242	1	18082617
100044	0	18082618
100044	1	18082619
100111	0	18082620
100111	1	18082621
100071	0	18082622
100071	1	18082623
100242	0	18082624
100242	1	18082625
100044	1	18082626
100242	0	18082627
100242	1	18082628
100071	0	18082629
100071	1	18082630
100111	0	18082631
100111	1	18082632
100044	0	18082633
100044	1	18082634
100101	0	18082635
100242	1	18082636
100044	0	18082637
100044	1	18082638
100111	0	18082639
100111	1	18082640
100071	0	18082641
100071	1	18082642
100101	0	18082643
100101	1	18082644
100071	0	18082645
100071	1	18082646
100242	1	18082647
100071	0	18082648
100071	1	18082649
100111	0	18082650
100111	1	18082651
100044	0	18082652
100044	1	18082653
100101	0	18082654
100101	1	18082655
100044	0	18082656
100044	1	18082657
100242	0	18082658
100071	1	18082659
100111	0	18082660
100246	1	18082661
100111	1	18082663
100246	1	18082665
100111	1	18082667
100044	0	18082668
100044	1	18082669
100101	0	18082670
100101	1	18082671
100044	0	18082672
100044	1	18082673
100242	0	18082674
100242	1	18082675
100071	0	18082676
100071	1	18082677
100111	0	18082678
100111	1	18082679
100044	0	18082680
100044	1	18082681
100101	0	18082682
100101	1	18082683
100071	0	18082684
100071	1	18082685
100246	1	18082686
100071	0	18082687
100071	1	18082688
100101	0	18082689
100101	1	18082690
100071	0	18082691
100071	1	18082692
100071	0	18082693
100044	1	18082694
100101	0	18082695
100101	1	18082696
100044	0	18082697
100044	1	18082698
100242	0	18082699
100242	1	18082700
100071	0	18082701
100071	1	18082702
100111	0	18082703
100111	1	18082704
100044	0	18082705
100242	1	18082706
100071	0	18082707
100071	1	18082708
100111	0	18082709
100101	0	18082710
100101	0	18082711
100242	0	18082713
100101	0	18082714
100101	0	18082717
100089	0	18082718
100101	0	18082720
100101	1	18082721
100071	0	18082722
100044	1	18082723
100242	0	18082724
100101	0	18082725
100101	1	18082726
100071	0	18082727
100071	1	18082728
100071	1	18082729
100101	0	18082730
100101	1	18082731
100071	0	18082732
100277	0	18082733
100277	1	18082734
100277	0	18082735
100277	1	18082736
100279	0	18082738
100279	1	18082739
100279	1	18082740
100242	0	18082742
100089	0	18082744
100089	0	18082745
100101	1	18082749
100044	0	18082750
100044	1	18082751
100089	0	18082752
100111	1	18082757
100246	0	18082758
100246	0	18082759
100246	0	18082760
100246	0	18082761
100044	0	18082766
100044	0	18082767
100044	0	18082768
100044	0	18082769
100044	0	18082770
100044	0	18082771
100044	0	18082772
100044	0	18082773
100044	1	18082774
100044	1	18082775
100044	1	18082776
100044	1	18082777
100044	1	18082778
100044	1	18082779
100044	1	18082780
100044	1	18082781
100242	0	18082782
100242	0	18082783
100242	1	18082784
100242	1	18082785
100044	0	18082786
100170	0	18082787
100279	0	18082788
100263	1	18082790
100263	1	18082791
100101	1	18082792
100345	1	18082794
100346	1	18082795
100345	0	18082796
100346	0	18082797
100044	0	18082798
100044	1	18082799
100274	0	18082803
100274	0	18082804
100274	0	18082805
100274	1	18082806
100274	1	18082807
100274	1	18082808
100274	1	18082809
100016	0	18082945
100016	0	18082946
100016	1	18082947
100016	0	18082948
100017	0	18082949
100016	1	18082950
100016	0	18082951
100016	1	18082952
100016	1	18082953
100017	0	18082954
100017	1	18082955
100017	0	18082956
100017	1	18082957
100017	0	18082958
100017	1	18082959
100016	0	18082960
100016	1	18082961
100016	0	18082962
100016	1	18082963
100016	1	18082964
100016	0	18082965
100017	0	18082966
100017	1	18082967
100017	0	18082968
100016	0	18082969
100016	1	18082970
100017	1	18082971
100016	0	18082972
100016	1	18082973
100016	1	18082974
100161	0	18082975
100161	0	18082976
100161	0	18082977
100161	0	18082987
100161	0	18082988
100161	0	18082989
100161	0	18082990
100161	0	18082991
100161	0	18082992
100161	0	18082993
100161	0	18082994
100161	0	18082995
100161	0	18082996
100161	0	18082997
100161	0	18082998
100161	0	18082999
100161	0	18083000
100161	0	18083001
100161	0	18083002
100161	0	18083003
100161	0	18083004
100161	0	18083005
100161	0	18083006
100161	0	18083007
100161	0	18083008
100161	0	18083009
100161	0	18083010
100161	1	18083011
100161	1	18083012
100161	1	18083013
100161	1	18083014
100161	1	18083015
100161	1	18083016
100161	1	18083017
100161	1	18083018
100161	1	18083019
100161	1	18083020
100161	1	18083021
100161	1	18083022
100161	1	18083023
100161	1	18083024
100161	1	18083025
100161	1	18083026
100161	1	18083027
100161	1	18083028
100161	1	18083029
100161	1	18083030
100161	1	18083031
100161	1	18083032
100161	1	18083033
100161	1	18083034
100161	1	18083035
100161	1	18083036
100161	1	18083037
100161	1	18083038
100161	1	18083039
100161	0	18083041
100161	0	18083042
100161	0	18083043
100161	0	18083044
100161	0	18083045
100016	0	18083071
100016	0	18083072
100016	0	18083073
100016	1	18083074
100016	0	18083075
100016	1	18083076
100016	1	18083077
100351	1	18083083
100343	1	18083084
100351	0	18083086
100016	1	18083087
100017	1	18083088
100016	1	18083089
100016	0	18083090
100016	1	18083091
100016	0	18083092
100016	1	18083093
100016	1	18083094
100016	0	18083095
100016	1	18083096
100017	1	18083097
100017	0	18083098
100017	1	18083099
100017	1	18083100
100017	0	18083101
100016	0	18083102
100016	1	18083103
100016	0	18083104
100062	1	18083108
100062	1	18083109
100062	1	18083110
100062	1	18083112
100062	1	18083114
100062	1	18083115
100062	1	18083117
100062	1	18083119
100062	1	18083120
100062	1	18083121
100062	1	18083122
100062	1	18083123
100062	1	18083124
100062	1	18083125
100062	1	18083126
100062	1	18083127
100062	1	18083128
100062	1	18083129
100062	1	18083130
100062	1	18083131
100062	1	18083132
100062	1	18083133
100062	1	18083134
100062	1	18083135
100062	1	18083136
100062	1	18083137
100062	1	18083138
100062	1	18083139
100062	1	18083140
100062	1	18083141
100062	1	18083142
100062	1	18083143
100062	1	18083144
100062	1	18083145
100062	1	18083146
100062	1	18083148
100062	0	18083150
100062	0	18083151
100062	0	18083152
100062	0	18083153
100062	0	18083154
100062	0	18083155
100062	0	18083156
100062	0	18083157
100062	0	18083158
100062	0	18083159
100062	0	18083160
100062	0	18083161
100062	0	18083162
100062	0	18083163
100062	0	18083164
100062	0	18083165
100062	0	18083166
100062	0	18083167
100062	0	18083168
100062	0	18083169
100062	0	18083170
100062	0	18083171
100062	0	18083172
100062	0	18083174
100062	0	18083176
100062	0	18083177
100062	0	18083178
100062	0	18083179
100062	0	18083180
100062	0	18083181
100062	0	18083182
100062	0	18083183
100062	0	18083184
100062	0	18083185
100062	0	18083186
100062	0	18083187
100062	0	18083188
100222	1	18083288
100222	1	18083289
100222	1	18083290
100222	1	18083291
100222	1	18083292
100222	1	18083293
100222	1	18083294
100222	1	18083295
100222	0	18083300
100222	0	18083301
100222	0	18083302
100222	0	18083303
100222	0	18083304
100222	0	18083305
100222	0	18083306
100222	0	18083307
100161	0	18083311
100161	1	18083312
100016	1	18083313
100016	0	18083314
100270	0	18083317
100270	0	18083318
100270	0	18083320
100270	0	18083322
100270	0	18083323
100270	0	18083326
100270	0	18083328
100270	0	18083331
100270	1	18083339
100270	1	18083340
100270	1	18083341
100270	1	18083342
100270	1	18083343
100270	1	18083344
100270	1	18083345
100270	1	18083346
100263	0	18083352
100016	1	18083476
100242	0	18083477
100242	0	18083478
100242	1	18083479
100242	1	18083480
100101	1	18083497
100101	0	18083498
100101	0	18083499
100101	0	18083500
100016	0	18083501
100089	1	18083514
100101	0	18083515
100223	1	18083519
100263	1	18083520
100089	0	18083522
100263	0	18083524
100263	1	18083525
100089	0	18083526
100089	0	18083527
100263	0	18083528
100089	1	18083530
100089	1	18083531
100089	1	18083532
100089	1	18083533
100206	1	18083542
100206	1	18083543
100224	1	18083663
100223	1	18083664
100071	1	18083673
100071	1	18083674
100242	0	18083675
100242	1	18083676
100101	1	18083677
100044	0	18083678
100044	1	18083679
100242	0	18083680
100242	1	18083681
100044	1	18083682
100111	0	18083683
100111	1	18083684
100071	0	18083685
100071	1	18083686
100101	0	18083687
100101	1	18083688
100071	0	18083689
100071	1	18083690
100071	1	18083691
100242	0	18083692
100242	1	18083693
100101	1	18083694
100044	0	18083695
100071	0	18083696
100071	1	18083697
100111	0	18083698
100111	1	18083699
100044	0	18083700
100044	1	18083701
100101	0	18083702
100101	1	18083703
100044	0	18083704
100071	1	18083705
100101	0	18083706
100101	1	18083707
100071	0	18083708
100071	1	18083709
100242	0	18083710
100242	1	18083711
100044	0	18083712
100044	1	18083713
100111	0	18083714
100111	1	18083715
100071	0	18083716
100071	1	18083717
100111	0	18083718
100246	1	18083719
100101	1	18083722
100044	0	18083723
100071	1	18083724
100111	0	18083725
100242	1	18083726
100071	0	18083727
100101	1	18083729
100044	0	18083730
100044	1	18083731
