trip_id,route_id,service_id,trip_headsign,block_id,shape_id
48_TMS3,2,1,Outbound,6603,1
541_TMS963,13,1,Outbound,4401,12
1591_TMS1245,18,2,Inbound,6802,24
597_TMS1019,14,1,Outbound,6203,7
1394_TMS2332,13,2,Outbound,6204,12
2158_TMS719,33,3,Inbound,6604,18
767_TMS1981,17,1,Inbound,6701,32
499_TMS1796,12,1,Outbound,6001,44
1234_TMS889,8,2,Outbound,6202,29
2148_TMS709,33,3,Inbound,6602,18
1126_TMS1644,5,2,Outbound,6003,3
2079_TMS2166,18,3,Outbound,6802,50
1334_TMS2298,11,2,Outbound,6603,5
1912_TMS1777,10,3,Outbound,6003,4
832_TMS2027,20,1,Outbound,9403,22
1840_TMS316,7,3,Outbound,4101,9
1624_TMS2096,23,2,Outbound,9902,52
907_TMS853,29,1,Outbound,6201,15
586_TMS192,14,1,Outbound,4403,7
849_TMS2042,20,1,Inbound,9404,0
45_TMS1463,2,1,Outbound,4101,1
1888_TMS385,8,3,Outbound,4401,29
369_TMS1733,9,1,Inbound,1202,8
626_TMS1889,14,1,Inbound,6202,17
2035_TMS582,16,3,Outbound,6604,36
1498_TMS544,16,2,Outbound,6604,36
556_TMS978,13,1,Outbound,4405,12
633_TMS1896,14,1,Inbound,4405,17
1621_TMS2090,23,2,Outbound,9901,52
609_TMS197,14,1,Outbound,6204,7
1421_TMS2353,13,2,Inbound,6202,28
238_TMS64,7,1,Inbound,4103,42
629_TMS1892,14,1,Inbound,4401,17
1684_TMS1276,35,2,Outbound,1011,31
1257_TMS899,8,2,Inbound,6203,35
2114_TMS2088,23,3,Outbound,9901,52
585_TMS202,14,1,Outbound,4401,54
53_TMS1467,2,1,Outbound,4101,1
830_TMS2025,20,1,Outbound,9404,33
1360_TMS2324,11,2,Inbound,6601,16
768_TMS1982,17,1,Inbound,6701,32
1776_TMS1454,1,3,Inbound,1201,19
1720_TMS1311,35,2,Inbound,1011,23
713_TMS541,16,1,Outbound,6601,36
1184_TMS285,7,2,Inbound,4102,42
1627_TMS2093,23,2,Outbound,9901,52
611_TMS199,14,1,Outbound,4404,7
820_TMS2016,20,1,Outbound,9402,57
244_TMS68,7,1,Inbound,4103,42
67_TMS1474,2,1,Outbound,4104,1
1303_TMS497,10,2,Inbound,6001,37
1281_TMS1762,9,2,Inbound,1202,27
440_TMS601,11,1,Outbound,9401,5
2011_TMS1952,15,3,Inbound,6402,30
2062_TMS1181,16,3,Inbound,6602,34
1885_TMS382,8,3,Outbound,4402,29
642_TMS1082,15,1,Outbound,6402,26
681_TMS1921,15,1,Inbound,6421,30
520_TMS1817,12,1,Inbound,6002,21
834_TMS2029,20,1,Outbound,9404,22
704_TMS212,16,1,Outbound,6602,36
1302_TMS496,10,2,Inbound,6003,37
178_TMS1696,5,1,Inbound,6002,41
1464_TMS2379,14,2,Inbound,4401,17
367_TMS1731,9,1,Inbound,1202,8
1842_TMS318,7,3,Outbound,4101,9
1806_TMS1559,2,3,Inbound,6403,10
485_TMS178,11,1,Inbound,9402,16
1953_TMS1862,13,3,Outbound,4402,12
1392_TMS2330,13,2,Outbound,6202,12
446_TMS607,11,1,Outbound,9403,5
162_TMS1679,5,1,Outbound,6002,3
1996_TMS1067,14,3,Inbound,4402,17
68_TMS13,2,1,Outbound,6603,1
376_TMS1738,9,1,Inbound,1201,8
184_TMS1707,5,1,Inbound,6021,41
1694_TMS1286,35,2,Outbound,1011,31
1187_TMS288,7,2,Inbound,4101,42
98_TMS1486,2,1,Inbound,6605,10
284_TMS99,8,1,Outbound,4404,29
1988_TMS1059,14,3,Inbound,4402,17
1235_TMS362,8,2,Outbound,6203,29
952_TMS491,29,1,Inbound,4405,45
2113_TMS2172,23,3,Outbound,9902,52
1224_TMS884,8,2,Outbound,4401,29
86_TMS22,2,1,Outbound,6602,1
1252_TMS371,8,2,Inbound,4402,35
694_TMS207,16,1,Outbound,6602,36
1630_TMS622,23,2,Inbound,9901,2
1547_TMS1158,16,2,Inbound,6605,34
1691_TMS1283,35,2,Outbound,1012,31
93_TMS27,2,1,Outbound,6602,1
826_TMS2022,20,1,Outbound,9404,33
123_TMS1511,2,1,Inbound,6603,10
1564_TMS2004,17,2,Inbound,6701,32
1441_TMS2367,14,2,Outbound,4402,7
859_TMS1369,21,1,Outbound,9901,49
2038_TMS585,16,3,Outbound,6603,36
1867_TMS340,7,3,Inbound,4102,42
181_TMS1699,5,1,Inbound,6001,41
1689_TMS1281,35,2,Outbound,1012,31
572_TMS989,13,1,Inbound,4405,28
937_TMS868,29,1,Inbound,4401,45
2169_TMS962,33,3,Inbound,6603,18
1271_TMS1752,9,2,Outbound,1202,48
108_TMS1496,2,1,Inbound,4101,10
120_TMS1508,2,1,Inbound,4103,10
990_TMS2260,35,1,Outbound,1011,38
19_TMS1411,1,1,Outbound,1201,6
2043_TMS1162,16,3,Outbound,6604,36
925_TMS862,29,1,Outbound,4404,15
416_TMS941,10,1,Inbound,6804,37
1496_TMS542,16,2,Outbound,6602,36
684_TMS1924,15,1,Inbound,6402,30
1231_TMS360,8,2,Outbound,6204,29
973_TMS2243,35,1,Outbound,1012,38
519_TMS1816,12,1,Inbound,6001,46
701_TMS535,16,1,Outbound,6604,36
1765_TMS236,1,3,Outbound,6401,6
677_TMS1917,15,1,Inbound,6421,30
1115_TMS1539,2,2,Inbound,6401,10
1289_TMS400,10,2,Outbound,6002,4
115_TMS1503,2,1,Inbound,6604,10
1931_TMS1834,12,3,Outbound,6003,25
1863_TMS336,7,3,Inbound,4102,42
1744_TMS1335,35,2,Inbound,1011,23
1294_TMS405,10,2,Outbound,6001,4
2084_TMS2384,18,3,Inbound,6802,24
716_TMS219,16,1,Outbound,6601,36
1056_TMS2398,37,1,Outbound,9911,59
195_TMS32,7,1,Outbound,4101,9
1575_TMS1230,18,2,Outbound,6801,50
928_TMS479,29,1,Outbound,4407,15
590_TMS1884,14,1,Outbound,4403,7
152_TMS1670,5,1,Outbound,6012,3
896_TMS1632,28,1,Inbound,4201,11
1663_TMS1255,35,2,Outbound,1012,31
692_TMS206,16,1,Outbound,6605,36
752_TMS1966,17,1,Outbound,6701,20
2020_TMS1961,15,3,Inbound,6402,30
1183_TMS284,7,2,Inbound,4101,42
445_TMS606,11,1,Outbound,9404,5
260_TMS82,7,1,Inbound,4101,42
1189_TMS290,7,2,Inbound,4101,42
997_TMS2267,35,1,Outbound,1012,38
1541_TMS1152,16,2,Inbound,6604,34
1906_TMS1771,10,3,Outbound,6003,4
604_TMS1026,14,1,Outbound,4406,7
2054_TMS1173,16,3,Inbound,6602,34
377_TMS1745,9,1,Inbound,1222,8
342_TMS1641,8,1,Inbound,4402,35
325_TMS139,8,1,Inbound,4401,35
729_TMS1113,16,1,Inbound,6604,34
806_TMS1212,18,1,Inbound,6802,24
2117_TMS591,23,3,Inbound,9901,2
1964_TMS1873,13,3,Inbound,4404,28
1976_TMS440,14,3,Outbound,4402,7
1463_TMS2378,14,2,Inbound,4405,17
111_TMS1499,2,1,Inbound,6602,10
1509_TMS555,16,2,Outbound,6605,36
888_TMS1624,28,1,Outbound,4221,13
1997_TMS1068,14,3,Inbound,4403,17
1853_TMS846,7,3,Outbound,4102,9
779_TMS1188,18,1,Outbound,6802,50
1246_TMS368,8,2,Inbound,6201,35
943_TMS871,29,1,Inbound,4407,45
1718_TMS1309,35,2,Inbound,1011,23
406_TMS931,10,1,Inbound,6804,37
1313_TMS2277,11,2,Outbound,6602,5
1671_TMS1263,35,2,Outbound,1012,31
1801_TMS1554,2,3,Inbound,6401,10
1958_TMS1867,13,3,Outbound,4403,12
1167_TMS271,7,2,Outbound,4102,9
64_TMS11,2,1,Outbound,6601,1
268_TMS86,7,1,Inbound,4101,42
1341_TMS2305,11,2,Inbound,6602,16
411_TMS936,10,1,Inbound,6802,37
1894_TMS390,8,3,Inbound,4403,35
310_TMS124,8,1,Outbound,4403,29
765_TMS1979,17,1,Inbound,6701,32
1000_TMS2176,35,1,Inbound,1011,14
944_TMS487,29,1,Inbound,6201,45
910_TMS470,29,1,Outbound,6204,15
434_TMS595,11,1,Outbound,9405,5
477_TMS170,11,1,Inbound,9404,16
632_TMS1895,14,1,Inbound,4404,17
1318_TMS2282,11,2,Outbound,6602,5
1783_TMS1461,1,3,Inbound,1201,19
2171_TMS2112,36,3,Outbound,4131,55
1014_TMS2190,35,1,Inbound,1011,14
1359_TMS2323,11,2,Inbound,6605,16
1791_TMS249,2,3,Outbound,1201,1
549_TMS967,13,1,Outbound,6202,12
707_TMS538,16,1,Outbound,6605,36
1725_TMS1316,35,2,Inbound,1012,23
1722_TMS1313,35,2,Inbound,1011,23
176_TMS1694,5,1,Inbound,6002,41
1753_TMS1344,35,2,Inbound,1012,23
1171_TMS275,7,2,Outbound,4102,9
2092_TMS2392,18,3,Inbound,6802,24
1215_TMS352,8,2,Outbound,4401,29
660_TMS1080,15,1,Outbound,6402,47
1893_TMS389,8,3,Inbound,4402,35
1601_TMS2057,20,2,Outbound,9401,39
1520_TMS566,16,2,Outbound,6601,36
1029_TMS2205,35,1,Inbound,1012,14
1024_TMS2200,35,1,Inbound,1011,14
1618_TMS2066,20,2,Inbound,9401,0
725_TMS1109,16,1,Inbound,6605,34
1122_TMS1546,2,2,Inbound,6402,10
1185_TMS286,7,2,Inbound,4101,42
1367_TMS507,12,2,Outbound,6001,25
1411_TMS2343,13,2,Inbound,6201,28
348_TMS1712,9,1,Outbound,1201,48
451_TMS612,11,1,Outbound,9402,5
1236_TMS1642,8,2,Outbound,6204,29
353_TMS1717,9,1,Outbound,1202,48
1223_TMS356,8,2,Outbound,4405,29
1989_TMS1060,14,3,Inbound,4403,17
706_TMS213,16,1,Outbound,6604,36
816_TMS1225,18,1,Inbound,6804,24
157_TMS1675,5,1,Outbound,6002,3
1120_TMS1544,2,2,Inbound,6403,10
1269_TMS1750,9,2,Outbound,1202,48
2095_TMS2073,20,3,Outbound,9401,39
332_TMS146,8,1,Inbound,6201,35
102_TMS1490,2,1,Inbound,4102,10
894_TMS1630,28,1,Inbound,4201,11
1240_TMS365,8,2,Inbound,4404,35
1095_TMS1447,1,2,Inbound,1202,19
939_TMS869,29,1,Inbound,4403,45
1901_TMS397,8,3,Inbound,4402,35
303_TMS118,8,1,Outbound,4401,29
1021_TMS2197,35,1,Inbound,1012,14
390_TMS915,10,1,Outbound,6802,4
1426_TMS1014,13,2,Inbound,4404,28
995_TMS2265,35,1,Outbound,1012,38
525_TMS1822,12,1,Inbound,6001,46
1966_TMS1875,13,3,Inbound,4402,28
21_TMS1413,1,1,Inbound,1201,51
2150_TMS711,33,3,Inbound,6604,18
885_TMS1621,28,1,Outbound,4221,13
1346_TMS2310,11,2,Inbound,6602,16
1141_TMS1659,5,2,Inbound,6003,41
7_TMS1396,1,1,Outbound,1202,6
311_TMS125,8,1,Inbound,4403,35
1675_TMS1267,35,2,Outbound,1012,31
2047_TMS1166,16,3,Inbound,6603,34
808_TMS1214,18,1,Inbound,6801,24
1130_TMS1648,5,2,Outbound,6001,3
1365_TMS505,12,2,Outbound,6002,25
471_TMS164,11,1,Inbound,9405,16
183_TMS1700,5,1,Inbound,6002,41
738_TMS1122,16,1,Inbound,6603,34
2105_TMS2083,20,3,Inbound,9401,0
2160_TMS721,33,3,Inbound,6602,18
336_TMS150,8,1,Inbound,4401,35
1384_TMS524,12,2,Inbound,6003,21
622_TMS1888,14,1,Inbound,4405,17
33_TMS1425,1,1,Inbound,1202,51
169_TMS1683,5,1,Outbound,6002,3
2006_TMS1947,15,3,Outbound,6401,47
987_TMS2257,35,1,Outbound,1012,38
608_TMS1030,14,1,Outbound,6203,7
1926_TMS1791,10,3,Inbound,6002,37
1321_TMS2285,11,2,Outbound,6605,5
1780_TMS1458,1,3,Inbound,1201,19
269_TMS87,7,1,Inbound,4102,42
1299_TMS493,10,2,Inbound,6003,37
1822_TMS1575,5,3,Inbound,6001,41
2106_TMS2084,23,3,Outbound,9901,52
921_TMS860,29,1,Outbound,6204,15
718_TMS1102,16,1,Inbound,6603,34
1108_TMS461,2,2,Outbound,1202,1
1683_TMS1275,35,2,Outbound,1012,31
498_TMS1795,12,1,Outbound,6012,44
963_TMS2233,35,1,Outbound,1012,38
824_TMS2020,20,1,Outbound,9402,33
712_TMS216,16,1,Outbound,6605,36
1539_TMS1150,16,2,Inbound,6602,34
248_TMS72,7,1,Inbound,4103,42
492_TMS2130,11,1,Inbound,9402,16
688_TMS204,16,1,Outbound,6601,36
2046_TMS1165,16,3,Inbound,6602,34
1713_TMS1304,35,2,Inbound,1012,23
1677_TMS1269,35,2,Outbound,1012,31
1856_TMS329,7,3,Inbound,4101,42
587_TMS193,14,1,Outbound,4405,7
1353_TMS2317,11,2,Inbound,6604,16
754_TMS1968,17,1,Outbound,6701,20
1517_TMS563,16,2,Outbound,6603,36
2010_TMS1963,15,3,Inbound,6401,62
1962_TMS1871,13,3,Inbound,4402,28
2052_TMS1171,16,3,Inbound,6604,34
1444_TMS433,14,2,Outbound,6202,7
1348_TMS2312,11,2,Inbound,6604,16
1711_TMS1302,35,2,Inbound,1012,23
2091_TMS2391,18,3,Inbound,6801,24
2067_TMS1186,16,3,Inbound,6603,34
579_TMS996,13,1,Inbound,4401,28
1287_TMS1768,9,2,Inbound,1202,27
392_TMS917,10,1,Outbound,6803,4
1737_TMS1328,35,2,Inbound,1012,23
279_TMS1596,7,1,Inbound,4102,42
1462_TMS2377,14,2,Inbound,6204,17
887_TMS1623,28,1,Outbound,4221,13
1911_TMS1776,10,3,Outbound,6002,4
252_TMS76,7,1,Inbound,4103,42
1501_TMS547,16,2,Outbound,6602,36
2066_TMS1185,16,3,Inbound,6602,34
933_TMS866,29,1,Inbound,6201,45
1735_TMS1326,35,2,Inbound,1012,23
759_TMS1973,17,1,Outbound,6701,20
327_TMS141,8,1,Inbound,4403,35
800_TMS1208,18,1,Inbound,6801,24
1041_TMS2217,35,1,Inbound,1012,14
346_TMS1724,9,1,Outbound,1211,48
1625_TMS2092,23,2,Outbound,9901,52
1244_TMS367,8,2,Inbound,4403,35
2096_TMS2074,20,3,Outbound,9401,39
360_TMS1722,9,1,Outbound,1201,48
637_TMS1900,14,1,Inbound,6202,17
1483_TMS1927,15,2,Inbound,6401,30
656_TMS1078,15,1,Outbound,6402,47
744_TMS1128,16,1,Inbound,6604,34
484_TMS177,11,1,Inbound,9404,16
1796_TMS845,2,3,Outbound,1201,1
131_TMS1519,2,1,Inbound,6602,10
1344_TMS2308,11,2,Inbound,6605,16
652_TMS1076,15,1,Outbound,6402,47
20_TMS1412,1,1,Inbound,1212,51
149_TMS1537,2,1,Inbound,6603,10
691_TMS530,16,1,Outbound,6604,36
2015_TMS1956,15,3,Inbound,6403,30
2099_TMS2077,20,3,Outbound,9401,39
1743_TMS1334,35,2,Inbound,1012,23
2003_TMS1944,15,3,Outbound,6401,47
1551_TMS1991,17,2,Outbound,6701,20
3_TMS1393,1,1,Outbound,1201,6
1033_TMS2209,35,1,Inbound,1012,14
1260_TMS375,8,2,Inbound,6201,35
270_TMS88,7,1,Inbound,4101,42
1088_TMS1440,1,2,Inbound,1201,19
1800_TMS1553,2,3,Inbound,6403,10
1337_TMS2301,11,2,Outbound,6604,5
1354_TMS2318,11,2,Inbound,6605,16
420_TMS945,10,1,Inbound,6804,37
2072_TMS2159,18,3,Outbound,6801,50
1961_TMS1870,13,3,Outbound,4402,12
1695_TMS1287,35,2,Outbound,1012,31
1690_TMS1282,35,2,Outbound,1011,31
798_TMS1226,18,1,Inbound,6803,43
1214_TMS879,8,2,Outbound,4405,29
1940_TMS1843,12,3,Inbound,6001,21
534_TMS185,13,1,Outbound,4404,12
1414_TMS2346,13,2,Inbound,6204,28
935_TMS867,29,1,Inbound,6203,45
220_TMS1592,7,1,Outbound,4121,9
457_TMS618,11,1,Outbound,9405,5
1530_TMS1141,16,2,Inbound,6603,34
2056_TMS1175,16,3,Inbound,6604,34
1933_TMS1836,12,3,Outbound,6002,25
2016_TMS1957,15,3,Inbound,6401,30
2089_TMS2389,18,3,Inbound,6801,24
217_TMS49,7,1,Outbound,4102,9
1584_TMS2015,18,2,Outbound,6802,50
106_TMS1494,2,1,Inbound,4104,10
617_TMS1033,14,1,Inbound,4405,17
1859_TMS332,7,3,Inbound,4102,42
1748_TMS1339,35,2,Inbound,1011,23
1159_TMS263,7,2,Outbound,4102,9
274_TMS92,7,1,Inbound,4101,42
530_TMS1827,12,1,Inbound,6022,46
1681_TMS1273,35,2,Outbound,1012,31
1775_TMS1453,1,3,Inbound,1201,19
503_TMS1800,12,1,Outbound,6001,25
100_TMS1488,2,1,Inbound,4101,10
1137_TMS1655,5,2,Outbound,6002,3
144_TMS1532,2,1,Inbound,4103,10
1759_TMS2109,36,2,Inbound,4131,40
805_TMS1211,18,1,Inbound,6801,24
2024_TMS571,16,3,Outbound,6601,36
644_TMS1069,15,1,Outbound,6401,47
2151_TMS712,33,3,Inbound,6601,18
774_TMS1988,17,1,Inbound,6701,32
80_TMS19,2,1,Outbound,6604,1
389_TMS914,10,1,Outbound,6804,4
1645_TMS2144,29,2,Outbound,4301,15
1703_TMS1295,35,2,Outbound,1012,31
527_TMS1824,12,1,Inbound,6002,46
891_TMS1627,28,1,Inbound,4211,11
1045_TMS2103,36,1,Outbound,4131,55
823_TMS2019,20,1,Outbound,9401,33
345_TMS1710,9,1,Outbound,1201,48
224_TMS53,7,1,Outbound,4102,9
2069_TMS2122,16,3,Inbound,6601,74
1276_TMS1757,9,2,Inbound,1201,27
26_TMS1418,1,1,Inbound,1211,51
796_TMS1200,18,1,Outbound,6802,50
1820_TMS1573,5,3,Outbound,6002,3
114_TMS1502,2,1,Inbound,4104,10
1646_TMS2145,29,2,Outbound,4301,15
1010_TMS2186,35,1,Inbound,1011,14
207_TMS40,7,1,Outbound,4101,9
1813_TMS1566,5,3,Outbound,6001,3
57_TMS1469,2,1,Outbound,4103,1
1978_TMS442,14,3,Outbound,4404,7
1400_TMS2338,13,2,Outbound,6201,12
1972_TMS1881,13,3,Inbound,4404,28
2123_TMS1250,23,3,Inbound,9901,2
1938_TMS1841,12,3,Inbound,6002,21
2076_TMS2163,18,3,Outbound,6801,50
323_TMS137,8,1,Inbound,6203,35
1488_TMS1932,15,2,Inbound,6403,30
6_TMS1395,1,1,Outbound,1201,6
753_TMS1967,17,1,Outbound,6701,20
2125_TMS688,33,3,Outbound,6602,53
272_TMS90,7,1,Inbound,4101,42
1849_TMS325,7,3,Outbound,4102,9
1855_TMS848,7,3,Outbound,4102,9
1061_TMS1384,37,1,Inbound,9902,61
720_TMS1104,16,1,Inbound,6605,34
2036_TMS583,16,3,Outbound,6601,36
1633_TMS1358,23,2,Inbound,9902,2
906_TMS468,29,1,Outbound,4407,15
749_TMS1133,16,1,Inbound,6601,70
1640_TMS2139,29,2,Outbound,4301,15
2088_TMS2388,18,3,Inbound,6802,24
1343_TMS2307,11,2,Inbound,6604,16
487_TMS180,11,1,Inbound,9403,16
1747_TMS1338,35,2,Inbound,1012,23
1907_TMS1772,10,3,Outbound,6001,4
1569_TMS2009,17,2,Inbound,6701,32
338_TMS152,8,1,Inbound,4403,35
1451_TMS1043,14,2,Inbound,4405,17
117_TMS1505,2,1,Inbound,6605,10
2118_TMS2395,23,3,Inbound,9902,2
1815_TMS1568,5,3,Outbound,6003,3
483_TMS176,11,1,Inbound,9402,16
1381_TMS521,12,2,Inbound,6003,21
1254_TMS372,8,2,Inbound,4404,35
23_TMS1415,1,1,Inbound,1202,51
2051_TMS1170,16,3,Inbound,6603,34
504_TMS1801,12,1,Outbound,6002,25
763_TMS1977,17,1,Inbound,6701,32
278_TMS94,7,1,Inbound,4101,42
2127_TMS690,33,3,Outbound,6604,53
1372_TMS512,12,2,Outbound,6003,25
1117_TMS1541,2,2,Inbound,6403,10
1093_TMS1445,1,2,Inbound,1202,19
1002_TMS2178,35,1,Inbound,1011,14
2175_TMS2117,36,3,Inbound,4131,40
1566_TMS2006,17,2,Inbound,6701,32
364_TMS1742,9,1,Inbound,1211,8
70_TMS14,2,1,Outbound,6604,1
2121_TMS593,23,3,Inbound,9901,2
77_TMS1479,2,1,Outbound,4101,1
1405_TMS420,13,2,Outbound,6201,12
788_TMS1195,18,1,Outbound,6803,50
421_TMS946,10,1,Inbound,6801,37
1417_TMS2349,13,2,Inbound,4402,28
1416_TMS2348,13,2,Inbound,4401,28
850_TMS2043,20,1,Inbound,9401,0
285_TMS100,8,1,Outbound,4405,29
1163_TMS267,7,2,Outbound,4102,9
17_TMS1403,1,1,Outbound,1201,6
2149_TMS710,33,3,Inbound,6603,18
2109_TMS2170,23,3,Outbound,9902,52
1595_TMS1249,18,2,Inbound,6802,24
280_TMS95,8,1,Outbound,4405,29
1563_TMS2003,17,2,Inbound,6701,32
1910_TMS1775,10,3,Outbound,6001,4
978_TMS2248,35,1,Outbound,1011,38
1332_TMS2296,11,2,Outbound,6601,5
1036_TMS2212,35,1,Inbound,1011,14
362_TMS1741,9,1,Inbound,1212,8
1701_TMS1293,35,2,Outbound,1012,31
85_TMS1483,2,1,Outbound,4101,1
924_TMS477,29,1,Outbound,4403,15
399_TMS924,10,1,Outbound,6822,4
1821_TMS1574,5,3,Inbound,6003,41
1742_TMS1333,35,2,Inbound,1011,23
1383_TMS523,12,2,Inbound,6002,21
1477_TMS1095,15,2,Outbound,6402,47
2098_TMS2076,20,3,Outbound,9401,39
947_TMS873,29,1,Inbound,6204,45
646_TMS1070,15,1,Outbound,6402,47
2111_TMS2171,23,3,Outbound,9902,52
1585_TMS1239,18,2,Inbound,6802,24
1181_TMS282,7,2,Inbound,4101,42
1807_TMS1560,2,3,Inbound,6401,10
299_TMS114,8,1,Outbound,6201,29
526_TMS1823,12,1,Inbound,6022,46
1825_TMS1578,5,3,Inbound,6001,41
1443_TMS432,14,2,Outbound,4404,7
1035_TMS2211,35,1,Inbound,1012,14
1620_TMS2094,23,2,Outbound,9902,52
741_TMS1125,16,1,Inbound,6601,34
968_TMS2238,35,1,Outbound,1011,38
1439_TMS2365,14,2,Outbound,4405,7
1844_TMS320,7,3,Outbound,4101,9
922_TMS476,29,1,Outbound,4401,15
188_TMS1709,5,1,Inbound,6021,41
1650_TMS2149,29,2,Inbound,4301,45
437_TMS598,11,1,Outbound,9403,5
1642_TMS2141,29,2,Outbound,4301,15
1101_TMS454,2,2,Outbound,1201,1
401_TMS926,10,1,Outbound,6821,4
1470_TMS1055,14,2,Inbound,6201,17
386_TMS911,10,1,Outbound,6803,4
1387_TMS527,12,2,Inbound,6003,21
764_TMS1978,17,1,Inbound,6701,32
1274_TMS1755,9,2,Outbound,1201,48
1307_TMS501,10,2,Inbound,6002,37
697_TMS533,16,1,Outbound,6605,36
1528_TMS1139,16,2,Inbound,6601,34
1570_TMS2010,17,2,Inbound,6701,32
212_TMS45,7,1,Outbound,4102,9
517_TMS1814,12,1,Inbound,6002,46
454_TMS615,11,1,Outbound,9401,5
468_TMS161,11,1,Inbound,9405,16
708_TMS214,16,1,Outbound,6601,36
2103_TMS2081,20,3,Inbound,9401,0
1011_TMS2187,35,1,Inbound,1012,14
8_TMS1397,1,1,Outbound,1201,6
2108_TMS2085,23,3,Outbound,9901,52
863_TMS1373,21,1,Outbound,9923,49
1300_TMS494,10,2,Inbound,6001,37
703_TMS536,16,1,Outbound,6601,36
960_TMS2230,35,1,Outbound,1011,38
1756_TMS2107,36,2,Outbound,4131,55
1435_TMS2361,14,2,Outbound,6201,7
66_TMS12,2,1,Outbound,6602,1
1556_TMS1996,17,2,Outbound,6701,20
319_TMS133,8,1,Inbound,4406,35
277_TMS1595,7,1,Inbound,4102,42
1824_TMS1577,5,3,Inbound,6003,41
878_TMS1614,28,1,Outbound,4211,13
308_TMS123,8,1,Outbound,4401,29
1609_TMS2067,20,2,Inbound,9402,0
322_TMS136,8,1,Inbound,6202,35
1788_TMS246,2,3,Outbound,1201,1
1537_TMS1148,16,2,Inbound,6605,34
1611_TMS2068,20,2,Inbound,9402,0
294_TMS109,8,1,Outbound,4403,29
107_TMS1495,2,1,Inbound,6605,10
884_TMS1620,28,1,Outbound,4221,13
1430_TMS2356,14,2,Outbound,4405,7
1868_TMS341,7,3,Inbound,4101,42
398_TMS923,10,1,Outbound,6803,4
1518_TMS564,16,2,Outbound,6604,36
379_TMS1740,9,1,Inbound,1201,8
1851_TMS327,7,3,Outbound,4102,9
1714_TMS1305,35,2,Inbound,1011,23
836_TMS2031,20,1,Outbound,9403,33
262_TMS83,7,1,Inbound,4102,42
494_TMS2132,11,1,Inbound,9403,16
126_TMS1514,2,1,Inbound,4102,10
1836_TMS312,7,3,Outbound,4101,9
40_TMS1432,1,1,Inbound,1202,69
529_TMS1826,12,1,Inbound,6001,46
1812_TMS1565,5,3,Outbound,6003,3
1368_TMS508,12,2,Outbound,6002,25
72_TMS15,2,1,Outbound,6605,1
936_TMS483,29,1,Inbound,6204,45
1403_TMS2341,13,2,Outbound,6204,12
95_TMS449,2,1,Outbound,6604,1
1700_TMS1292,35,2,Outbound,1011,31
1772_TMS844,1,3,Outbound,6402,6
1080_TMS229,1,2,Outbound,6402,6
1947_TMS1850,12,3,Inbound,6002,21
101_TMS1489,2,1,Inbound,6602,10
1592_TMS1246,18,2,Inbound,6801,24
2078_TMS2165,18,3,Outbound,6801,50
1847_TMS323,7,3,Outbound,4102,9
700_TMS210,16,1,Outbound,6603,36
1928_TMS1831,12,3,Outbound,6003,25
1831_TMS1584,5,3,Inbound,6001,41
676_TMS1916,15,1,Inbound,6402,30
822_TMS2017,20,1,Outbound,9403,57
1932_TMS1835,12,3,Outbound,6001,25
1768_TMS239,1,3,Outbound,6401,6
1323_TMS2287,11,2,Outbound,6602,5
2133_TMS696,33,3,Outbound,6602,53
2030_TMS577,16,3,Outbound,6603,36
1262_TMS376,8,2,Inbound,6203,35
52_TMS5,2,1,Outbound,6605,1
648_TMS1072,15,1,Outbound,6402,47
39_TMS1431,1,1,Inbound,1201,51
1705_TMS1297,35,2,Outbound,1012,31
1880_TMS902,8,3,Outbound,4401,29
897_TMS1633,28,1,Inbound,4201,11
1552_TMS1992,17,2,Outbound,6701,20
439_TMS600,11,1,Outbound,9405,5
581_TMS998,13,1,Inbound,4403,28
1779_TMS1457,1,3,Inbound,1201,19
1226_TMS885,8,2,Outbound,4403,29
234_TMS1588,7,1,Outbound,4102,9
400_TMS925,10,1,Outbound,6801,4
606_TMS1028,14,1,Outbound,6201,7
848_TMS2041,20,1,Inbound,9405,0
313_TMS127,8,1,Inbound,4405,35
886_TMS1622,28,1,Outbound,4221,13
2124_TMS687,33,3,Outbound,6601,53
1118_TMS1542,2,2,Inbound,6401,10
1504_TMS550,16,2,Outbound,6605,36
1809_TMS1562,5,3,Outbound,6003,3
920_TMS475,29,1,Outbound,6203,15
2094_TMS2072,20,3,Outbound,9401,71
2064_TMS1183,16,3,Inbound,6604,34
1222_TMS883,8,2,Outbound,6204,29
742_TMS1126,16,1,Inbound,6602,34
674_TMS1915,15,1,Inbound,6401,30
425_TMS950,10,1,Inbound,6803,37
1676_TMS1268,35,2,Outbound,1011,31
1568_TMS2008,17,2,Inbound,6701,32
228_TMS57,7,1,Outbound,4102,9
1288_TMS399,10,2,Outbound,6001,4
1116_TMS1540,2,2,Inbound,6402,10
232_TMS1587,7,1,Outbound,4102,9
1554_TMS1994,17,2,Outbound,6701,20
786_TMS1193,18,1,Outbound,6801,50
1881_TMS378,8,3,Outbound,4402,29
1712_TMS1303,35,2,Inbound,1011,23
170_TMS1684,5,1,Outbound,6001,3
2044_TMS1163,16,3,Outbound,6601,36
136_TMS1524,2,1,Inbound,4103,10
125_TMS1513,2,1,Inbound,6604,10
680_TMS1920,15,1,Inbound,6402,30
544_TMS972,13,1,Outbound,4404,12
