trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,route_short_name,pickup_type,drop_off_type,shape_dist_traveled
12FEB-Saturday-196w-12,17,1768,,,,,0,0,
12FEB-Saturday-196w-12,18,1096,,,,,0,0,
12FEB-Saturday-196w-12,19,1095,,,,,0,0,
12FEB-Saturday-196w-12,20,1093,,,,,0,0,
12FEB-Saturday-196w-12,21,1094,,,,,0,0,
12FEB-Saturday-196w-12,22,1778,,,,,0,0,
12FEB-Saturday-196w-12,23,2915,19:32:00,19:32:00,,,0,0,
12FEB-Saturday-196w-13,0,1305,20:10:00,20:10:00,,,0,0,
12FEB-Saturday-196w-13,1,2427,,,,,0,0,
12FEB-Saturday-196w-13,2,2426,,,,,0,0,
12FEB-Saturday-196w-13,3,2429,20:14:00,20:14:00,,,0,0,
12FEB-Saturday-196w-13,4,1624,,,,,0,0,
12FEB-Saturday-196w-13,5,1616,,,,,0,0,
12FEB-Saturday-196w-13,6,1623,,,,,0,0,
12FEB-Saturday-196w-13,7,1617,,,,,0,0,
12FEB-Saturday-196w-13,8,1618,,,,,0,0,
12FEB-Saturday-196w-13,9,1625,,,,,0,0,
12FEB-Saturday-196w-13,10,1619,20:22:00,20:22:00,,,0,0,
12FEB-Saturday-196w-13,11,1620,,,,,0,0,
12FEB-Saturday-196w-13,12,1621,,,,,0,0,
12FEB-Saturday-196w-13,13,1622,,,,,0,0,
12FEB-Saturday-196w-13,14,1840,,,,,0,0,
12FEB-Saturday-196w-13,15,1286,,,,,0,0,
12FEB-Saturday-196w-13,16,1769,,,,,0,0,
12FEB-Saturday-196w-13,17,1768,,,,,0,0,
12FEB-Saturday-196w-13,18,1096,,,,,0,0,
12FEB-Saturday-196w-13,19,1095,,,,,0,0,
12FEB-Saturday-196w-13,20,1093,,,,,0,0,
12FEB-Saturday-196w-13,21,1094,,,,,0,0,
12FEB-Saturday-196w-13,22,1778,,,,,0,0,
12FEB-Saturday-196w-13,23,2915,20:32:00,20:32:00,,,0,0,
12FEB-Saturday-196w-14,0,1305,21:10:00,21:10:00,,,0,0,
12FEB-Saturday-196w-14,1,2427,,,,,0,0,
12FEB-Saturday-196w-14,2,2426,,,,,0,0,
12FEB-Saturday-196w-14,3,2429,21:14:00,21:14:00,,,0,0,
12FEB-Saturday-196w-14,4,1624,,,,,0,0,
12FEB-Saturday-196w-14,5,1616,,,,,0,0,
12FEB-Saturday-196w-14,6,1623,,,,,0,0,
12FEB-Saturday-196w-14,7,1617,,,,,0,0,
12FEB-Saturday-196w-14,8,1618,,,,,0,0,
12FEB-Saturday-196w-14,9,1625,,,,,0,0,
12FEB-Saturday-196w-14,10,1619,21:22:00,21:22:00,,,0,0,
12FEB-Saturday-196w-14,11,1620,,,,,0,0,
12FEB-Saturday-196w-14,12,1621,,,,,0,0,
12FEB-Saturday-196w-14,13,1622,,,,,0,0,
12FEB-Saturday-196w-14,14,1840,,,,,0,0,
12FEB-Saturday-196w-14,15,1286,,,,,0,0,
12FEB-Saturday-196w-14,16,1769,,,,,0,0,
12FEB-Saturday-196w-14,17,1768,,,,,0,0,
12FEB-Saturday-196w-14,18,1096,,,,,0,0,
12FEB-Saturday-196w-14,19,1095,,,,,0,0,
12FEB-Saturday-196w-14,20,1093,,,,,0,0,
12FEB-Saturday-196w-14,21,1094,,,,,0,0,
12FEB-Saturday-196w-14,22,1778,,,,,0,0,
12FEB-Saturday-196w-14,23,2915,21:32:00,21:32:00,,,0,0,
12FEB-Saturday-196w-15,0,1305,22:10:00,22:10:00,,,0,0,
12FEB-Saturday-196w-15,1,2427,,,,,0,0,
12FEB-Saturday-196w-15,2,2426,,,,,0,0,
12FEB-Saturday-196w-15,3,2429,22:14:00,22:14:00,,,0,0,
12FEB-Saturday-196w-15,4,1624,,,,,0,0,
12FEB-Saturday-196w-15,5,1616,,,,,0,0,
12FEB-Saturday-196w-15,6,1623,,,,,0,0,
12FEB-Saturday-196w-15,7,1617,,,,,0,0,
12FEB-Saturday-196w-15,8,1618,,,,,0,0,
12FEB-Saturday-196w-15,9,1625,,,,,0,0,
12FEB-Saturday-196w-15,10,1619,22:22:00,22:22:00,,,0,0,
12FEB-Saturday-196w-15,11,1620,,,,,0,0,
12FEB-Saturday-196w-15,12,1621,,,,,0,0,
12FEB-Saturday-196w-15,13,1622,,,,,0,0,
12FEB-Saturday-196w-15,14,1840,,,,,0,0,
12FEB-Saturday-196w-15,15,1286,,,,,0,0,
12FEB-Saturday-196w-15,16,1769,,,,,0,0,
12FEB-Saturday-196w-15,17,1768,,,,,0,0,
12FEB-Saturday-196w-15,18,1096,,,,,0,0,
12FEB-Saturday-196w-15,19,1095,,,,,0,0,
12FEB-Saturday-196w-15,20,1093,,,,,0,0,
12FEB-Saturday-196w-15,21,1094,,,,,0,0,
12FEB-Saturday-196w-15,22,1778,,,,,0,0,
12FEB-Saturday-196w-15,23,2915,22:32:00,22:32:00,,,0,0,
12FEB-Saturday-196w-2,0,1305,09:10:00,09:10:00,,,0,0,
12FEB-Saturday-196w-2,1,2427,,,,,0,0,
12FEB-Saturday-196w-2,2,2426,,,,,0,0,
12FEB-Saturday-196w-2,3,2429,09:15:00,09:15:00,,,0,0,
12FEB-Saturday-196w-2,4,1624,,,,,0,0,
12FEB-Saturday-196w-2,5,1616,,,,,0,0,
12FEB-Saturday-196w-2,6,1623,,,,,0,0,
12FEB-Saturday-196w-2,7,1617,,,,,0,0,
12FEB-Saturday-196w-2,8,1618,,,,,0,0,
12FEB-Saturday-196w-2,9,1625,,,,,0,0,
12FEB-Saturday-196w-2,10,1619,09:23:00,09:23:00,,,0,0,
12FEB-Saturday-196w-2,11,1620,,,,,0,0,
12FEB-Saturday-196w-2,12,1621,,,,,0,0,
12FEB-Saturday-196w-2,13,1622,,,,,0,0,
12FEB-Saturday-196w-2,14,1840,,,,,0,0,
12FEB-Saturday-196w-2,15,1286,,,,,0,0,
12FEB-Saturday-196w-2,16,1769,,,,,0,0,
12FEB-Saturday-196w-2,17,1768,,,,,0,0,
12FEB-Saturday-196w-2,18,1096,,,,,0,0,
12FEB-Saturday-196w-2,19,1095,,,,,0,0,
12FEB-Saturday-196w-2,20,1093,,,,,0,0,
12FEB-Saturday-196w-2,21,1094,,,,,0,0,
12FEB-Saturday-196w-2,22,1778,,,,,0,0,
12FEB-Saturday-196w-2,23,2915,09:35:00,09:35:00,,,0,0,
12FEB-Saturday-196w-3,0,1305,10:10:00,10:10:00,,,0,0,
12FEB-Saturday-196w-3,1,2427,,,,,0,0,
12FEB-Saturday-196w-3,2,2426,,,,,0,0,
12FEB-Saturday-196w-3,3,2429,10:15:00,10:15:00,,,0,0,
12FEB-Saturday-196w-3,4,1624,,,,,0,0,
12FEB-Saturday-196w-3,5,1616,,,,,0,0,
12FEB-Saturday-196w-3,6,1623,,,,,0,0,
12FEB-Saturday-196w-3,7,1617,,,,,0,0,
12FEB-Saturday-196w-3,8,1618,,,,,0,0,
12FEB-Saturday-196w-3,9,1625,,,,,0,0,
12FEB-Saturday-196w-3,10,1619,10:23:00,10:23:00,,,0,0,
12FEB-Saturday-196w-3,11,1620,,,,,0,0,
12FEB-Saturday-196w-3,12,1621,,,,,0,0,
12FEB-Saturday-196w-3,13,1622,,,,,0,0,
12FEB-Saturday-196w-3,14,1840,,,,,0,0,
12FEB-Saturday-196w-3,15,1286,,,,,0,0,
12FEB-Saturday-196w-3,16,1769,,,,,0,0,
12FEB-Saturday-196w-3,17,1768,,,,,0,0,
12FEB-Saturday-196w-3,18,1096,,,,,0,0,
12FEB-Saturday-196w-3,19,1095,,,,,0,0,
12FEB-Saturday-196w-3,20,1093,,,,,0,0,
12FEB-Saturday-196w-3,21,1094,,,,,0,0,
12FEB-Saturday-196w-3,22,1778,,,,,0,0,
12FEB-Saturday-196w-3,23,2915,10:35:00,10:35:00,,,0,0,
12FEB-Saturday-196w-4,0,1305,11:10:00,11:10:00,,,0,0,
12FEB-Saturday-196w-4,1,2427,,,,,0,0,
12FEB-Saturday-196w-4,2,2426,,,,,0,0,
12FEB-Saturday-196w-4,3,2429,11:15:00,11:15:00,,,0,0,
12FEB-Saturday-196w-4,4,1624,,,,,0,0,
12FEB-Saturday-196w-4,5,1616,,,,,0,0,
12FEB-Saturday-196w-4,6,1623,,,,,0,0,
12FEB-Saturday-196w-4,7,1617,,,,,0,0,
12FEB-Saturday-196w-4,8,1618,,,,,0,0,
12FEB-Saturday-196w-4,9,1625,,,,,0,0,
12FEB-Saturday-196w-4,10,1619,11:23:00,11:23:00,,,0,0,
12FEB-Saturday-196w-4,11,1620,,,,,0,0,
12FEB-Saturday-196w-4,12,1621,,,,,0,0,
12FEB-Saturday-196w-4,13,1622,,,,,0,0,
12FEB-Saturday-196w-4,14,1840,,,,,0,0,
12FEB-Saturday-196w-4,15,1286,,,,,0,0,
12FEB-Saturday-196w-4,16,1769,,,,,0,0,
12FEB-Saturday-196w-4,17,1768,,,,,0,0,
12FEB-Saturday-196w-4,18,1096,,,,,0,0,
12FEB-Saturday-196w-4,19,1095,,,,,0,0,
12FEB-Saturday-196w-4,20,1093,,,,,0,0,
12FEB-Saturday-196w-4,21,1094,,,,,0,0,
12FEB-Saturday-196w-4,22,1778,,,,,0,0,
12FEB-Saturday-196w-4,23,2915,11:35:00,11:35:00,,,0,0,
12FEB-Saturday-196w-5,0,1305,12:10:00,12:10:00,,,0,0,
12FEB-Saturday-196w-5,1,2427,,,,,0,0,
12FEB-Saturday-196w-5,2,2426,,,,,0,0,
12FEB-Saturday-196w-5,3,2429,12:15:00,12:15:00,,,0,0,
12FEB-Saturday-196w-5,4,1624,,,,,0,0,
12FEB-Saturday-196w-5,5,1616,,,,,0,0,
12FEB-Saturday-196w-5,6,1623,,,,,0,0,
12FEB-Saturday-196w-5,7,1617,,,,,0,0,
12FEB-Saturday-196w-5,8,1618,,,,,0,0,
12FEB-Saturday-196w-5,9,1625,,,,,0,0,
12FEB-Saturday-196w-5,10,1619,12:23:00,12:23:00,,,0,0,
12FEB-Saturday-196w-5,11,1620,,,,,0,0,
12FEB-Saturday-196w-5,12,1621,,,,,0,0,
12FEB-Saturday-196w-5,13,1622,,,,,0,0,
12FEB-Saturday-196w-5,14,1840,,,,,0,0,
12FEB-Saturday-196w-5,15,1286,,,,,0,0,
12FEB-Saturday-196w-5,16,1769,,,,,0,0,
12FEB-Saturday-196w-5,17,1768,,,,,0,0,
12FEB-Saturday-196w-5,18,1096,,,,,0,0,
12FEB-Saturday-196w-5,19,1095,,,,,0,0,
12FEB-Saturday-196w-5,20,1093,,,,,0,0,
12FEB-Saturday-196w-5,21,1094,,,,,0,0,
12FEB-Saturday-196w-5,22,1778,,,,,0,0,
12FEB-Saturday-196w-5,23,2915,12:35:00,12:35:00,,,0,0,
12FEB-Saturday-196w-6,0,1305,13:10:00,13:10:00,,,0,0,
12FEB-Saturday-196w-6,1,2427,,,,,0,0,
12FEB-Saturday-196w-6,2,2426,,,,,0,0,
12FEB-Saturday-196w-6,3,2429,13:15:00,13:15:00,,,0,0,
12FEB-Saturday-196w-6,4,1624,,,,,0,0,
12FEB-Saturday-196w-6,5,1616,,,,,0,0,
12FEB-Saturday-196w-6,6,1623,,,,,0,0,
12FEB-Saturday-196w-6,7,1617,,,,,0,0,
12FEB-Saturday-196w-6,8,1618,,,,,0,0,
12FEB-Saturday-196w-6,9,1625,,,,,0,0,
12FEB-Saturday-196w-6,10,1619,13:23:00,13:23:00,,,0,0,
12FEB-Saturday-196w-6,11,1620,,,,,0,0,
12FEB-Saturday-196w-6,12,1621,,,,,0,0,
12FEB-Saturday-196w-6,13,1622,,,,,0,0,
12FEB-Saturday-196w-6,14,1840,,,,,0,0,
12FEB-Saturday-196w-6,15,1286,,,,,0,0,
12FEB-Saturday-196w-6,16,1769,,,,,0,0,
12FEB-Saturday-196w-6,17,1768,,,,,0,0,
12FEB-Saturday-196w-6,18,1096,,,,,0,0,
12FEB-Saturday-196w-6,19,1095,,,,,0,0,
12FEB-Saturday-196w-6,20,1093,,,,,0,0,
12FEB-Saturday-196w-6,21,1094,,,,,0,0,
12FEB-Saturday-196w-6,22,1778,,,,,0,0,
12FEB-Saturday-196w-6,23,2915,13:35:00,13:35:00,,,0,0,
12FEB-Saturday-196w-7,0,1305,14:10:00,14:10:00,,,0,0,
12FEB-Saturday-196w-7,1,2427,,,,,0,0,
12FEB-Saturday-196w-7,2,2426,,,,,0,0,
12FEB-Saturday-196w-7,3,2429,14:15:00,14:15:00,,,0,0,
12FEB-Saturday-196w-7,4,1624,,,,,0,0,
12FEB-Saturday-196w-7,5,1616,,,,,0,0,
12FEB-Saturday-196w-7,6,1623,,,,,0,0,
12FEB-Saturday-196w-7,7,1617,,,,,0,0,
12FEB-Saturday-196w-7,8,1618,,,,,0,0,
12FEB-Saturday-196w-7,9,1625,,,,,0,0,
12FEB-Saturday-196w-7,10,1619,14:23:00,14:23:00,,,0,0,
12FEB-Saturday-196w-7,11,1620,,,,,0,0,
12FEB-Saturday-196w-7,12,1621,,,,,0,0,
12FEB-Saturday-196w-7,13,1622,,,,,0,0,
12FEB-Saturday-196w-7,14,1840,,,,,0,0,
12FEB-Saturday-196w-7,15,1286,,,,,0,0,
12FEB-Saturday-196w-7,16,1769,,,,,0,0,
12FEB-Saturday-196w-7,17,1768,,,,,0,0,
12FEB-Saturday-196w-7,18,1096,,,,,0,0,
12FEB-Saturday-196w-7,19,1095,,,,,0,0,
12FEB-Saturday-196w-7,20,1093,,,,,0,0,
12FEB-Saturday-196w-7,21,1094,,,,,0,0,
12FEB-Saturday-196w-7,22,1778,,,,,0,0,
12FEB-Saturday-196w-7,23,2915,14:35:00,14:35:00,,,0,0,
12FEB-Saturday-196w-8,0,1305,15:10:00,15:10:00,,,0,0,
12FEB-Saturday-196w-8,1,2427,,,,,0,0,
12FEB-Saturday-196w-8,2,2426,,,,,0,0,
12FEB-Saturday-196w-8,3,2429,15:15:00,15:15:00,,,0,0,
12FEB-Saturday-196w-8,4,1624,,,,,0,0,
12FEB-Saturday-196w-8,5,1616,,,,,0,0,
12FEB-Saturday-196w-8,6,1623,,,,,0,0,
12FEB-Saturday-196w-8,7,1617,,,,,0,0,
12FEB-Saturday-196w-8,8,1618,,,,,0,0,
12FEB-Saturday-196w-8,9,1625,,,,,0,0,
12FEB-Saturday-196w-8,10,1619,15:23:00,15:23:00,,,0,0,
12FEB-Saturday-196w-8,11,1620,,,,,0,0,
12FEB-Saturday-196w-8,12,1621,,,,,0,0,
12FEB-Saturday-196w-8,13,1622,,,,,0,0,
12FEB-Saturday-196w-8,14,1840,,,,,0,0,
12FEB-Saturday-196w-8,15,1286,,,,,0,0,
12FEB-Saturday-196w-8,16,1769,,,,,0,0,
12FEB-Saturday-196w-8,17,1768,,,,,0,0,
12FEB-Saturday-196w-8,18,1096,,,,,0,0,
12FEB-Saturday-196w-8,19,1095,,,,,0,0,
12FEB-Saturday-196w-8,20,1093,,,,,0,0,
12FEB-Saturday-196w-8,21,1094,,,,,0,0,
12FEB-Saturday-196w-8,22,1778,,,,,0,0,
12FEB-Saturday-196w-8,23,2915,15:35:00,15:35:00,,,0,0,
12FEB-Saturday-196w-9,0,1305,16:10:00,16:10:00,,,0,0,
12FEB-Saturday-196w-9,1,2427,,,,,0,0,
12FEB-Saturday-196w-9,2,2426,,,,,0,0,
12FEB-Saturday-196w-9,3,2429,16:15:00,16:15:00,,,0,0,
12FEB-Saturday-196w-9,4,1624,,,,,0,0,
12FEB-Saturday-196w-9,5,1616,,,,,0,0,
12FEB-Saturday-196w-9,6,1623,,,,,0,0,
12FEB-Saturday-196w-9,7,1617,,,,,0,0,
12FEB-Saturday-196w-9,8,1618,,,,,0,0,
12FEB-Saturday-196w-9,9,1625,,,,,0,0,
12FEB-Saturday-196w-9,10,1619,16:23:00,16:23:00,,,0,0,
12FEB-Saturday-196w-9,11,1620,,,,,0,0,
12FEB-Saturday-196w-9,12,1621,,,,,0,0,
12FEB-Saturday-196w-9,13,1622,,,,,0,0,
12FEB-Saturday-196w-9,14,1840,,,,,0,0,
12FEB-Saturday-196w-9,15,1286,,,,,0,0,
12FEB-Saturday-196w-9,16,1769,,,,,0,0,
12FEB-Saturday-196w-9,17,1768,,,,,0,0,
12FEB-Saturday-196w-9,18,1096,,,,,0,0,
12FEB-Saturday-196w-9,19,1095,,,,,0,0,
12FEB-Saturday-196w-9,20,1093,,,,,0,0,
12FEB-Saturday-196w-9,21,1094,,,,,0,0,
12FEB-Saturday-196w-9,22,1778,,,,,0,0,
12FEB-Saturday-196w-9,23,2915,16:35:00,16:35:00,,,0,0,
12FEB-Saturday-201/2nv-0,0,2120,06:49:00,06:49:00,,,0,0,
12FEB-Saturday-201/2nv-0,1,250,,,,,0,0,
12FEB-Saturday-201/2nv-0,2,262,,,,,0,0,
12FEB-Saturday-201/2nv-0,3,371,,,,,0,0,
12FEB-Saturday-201/2nv-0,4,370,,,,,0,0,
12FEB-Saturday-201/2nv-0,5,814,,,,,0,0,
12FEB-Saturday-201/2nv-0,6,2431,,,,,0,0,
12FEB-Saturday-201/2nv-0,7,2432,,,,,0,0,
12FEB-Saturday-201/2nv-0,8,2458,,,,,0,0,
12FEB-Saturday-201/2nv-0,9,189,,,,,0,0,
12FEB-Saturday-201/2nv-0,10,2169,,,,,0,0,
12FEB-Saturday-201/2nv-0,11,2162,07:02:00,07:02:00,,,0,0,
12FEB-Saturday-201/2nv-0,12,2456,,,,,0,0,
12FEB-Saturday-201/2nv-0,13,2104,07:08:00,07:08:00,,,0,0,
12FEB-Saturday-201/2nv-0,14,166,,,,,0,0,
12FEB-Saturday-201/2nv-0,15,2365,,,,,0,0,
12FEB-Saturday-201/2nv-0,16,2347,07:25:00,07:25:00,,,0,0,
12FEB-Saturday-201/2nv-0,17,2887,,,,,0,0,
12FEB-Saturday-201/2nv-0,18,827,,,,,0,0,
12FEB-Saturday-201/2nv-0,19,836,07:32:00,07:32:00,,,0,0,
12FEB-Saturday-201/2nv-0,20,1034,,,,,0,0,
12FEB-Saturday-201/2nv-0,21,1026,,,,,0,0,
12FEB-Saturday-201/2nv-0,22,1027,,,,,0,0,
12FEB-Saturday-201/2nv-0,23,1035,,,,,0,0,
12FEB-Saturday-201/2nv-0,24,1033,,,,,0,0,
12FEB-Saturday-201/2nv-0,25,1028,,,,,0,0,
12FEB-Saturday-201/2nv-0,26,1029,,,,,0,0,
12FEB-Saturday-201/2nv-0,27,1030,,,,,0,0,
12FEB-Saturday-201/2nv-0,28,1031,07:42:00,07:42:00,,,0,0,
12FEB-Saturday-201/2nv-0,29,1032,,,,,0,0,
12FEB-Saturday-201/2nv-0,30,2690,,,,,0,0,
12FEB-Saturday-201/2nv-0,31,2479,,,,,0,0,
12FEB-Saturday-201/2nv-0,32,2473,,,,,0,0,
12FEB-Saturday-201/2nv-0,33,2728,,,,,0,0,
12FEB-Saturday-201/2nv-0,34,2478,,,,,0,0,
12FEB-Saturday-201/2nv-0,35,2888,,,,,0,0,
12FEB-Saturday-201/2nv-0,36,2889,,,,,0,0,
12FEB-Saturday-201/2nv-0,37,954,,,,,0,0,
12FEB-Saturday-201/2nv-0,38,959,,,,,0,0,
12FEB-Saturday-201/2nv-0,39,960,,,,,0,0,
12FEB-Saturday-201/2nv-0,40,955,,,,,0,0,
12FEB-Saturday-201/2nv-0,41,1594,,,,,0,0,
12FEB-Saturday-201/2nv-0,42,486,07:57:00,07:57:00,,,0,0,
12FEB-Saturday-201/2nv-1,0,2120,07:19:00,07:19:00,,,0,0,
12FEB-Saturday-201/2nv-1,1,250,,,,,0,0,
12FEB-Saturday-201/2nv-1,2,262,,,,,0,0,
12FEB-Saturday-201/2nv-1,3,371,,,,,0,0,
12FEB-Saturday-201/2nv-1,4,370,,,,,0,0,
12FEB-Saturday-201/2nv-1,5,814,,,,,0,0,
12FEB-Saturday-201/2nv-1,6,2431,,,,,0,0,
12FEB-Saturday-201/2nv-1,7,2432,,,,,0,0,
12FEB-Saturday-201/2nv-1,8,2458,,,,,0,0,
12FEB-Saturday-201/2nv-1,9,189,,,,,0,0,
12FEB-Saturday-201/2nv-1,10,2169,,,,,0,0,
12FEB-Saturday-201/2nv-1,11,2162,07:32:00,07:32:00,,,0,0,
12FEB-Saturday-201/2nv-1,12,2456,,,,,0,0,
12FEB-Saturday-201/2nv-1,13,2104,07:38:00,07:38:00,,,0,0,
12FEB-Saturday-201/2nv-1,14,166,,,,,0,0,
12FEB-Saturday-201/2nv-1,15,2365,,,,,0,0,
12FEB-Saturday-201/2nv-1,16,2347,07:55:00,07:55:00,,,0,0,
12FEB-Saturday-201/2nv-1,17,2887,,,,,0,0,
12FEB-Saturday-201/2nv-1,18,827,,,,,0,0,
12FEB-Saturday-201/2nv-1,19,836,08:02:00,08:02:00,,,0,0,
12FEB-Saturday-201/2nv-1,20,1034,,,,,0,0,
12FEB-Saturday-201/2nv-1,21,1026,,,,,0,0,
12FEB-Saturday-201/2nv-1,22,1027,,,,,0,0,
12FEB-Saturday-201/2nv-1,23,1035,,,,,0,0,
12FEB-Saturday-201/2nv-1,24,1033,,,,,0,0,
12FEB-Saturday-201/2nv-1,25,1028,,,,,0,0,
12FEB-Saturday-201/2nv-1,26,1029,,,,,0,0,
12FEB-Saturday-201/2nv-1,27,1030,,,,,0,0,
12FEB-Saturday-201/2nv-1,28,1031,08:12:00,08:12:00,,,0,0,
12FEB-Saturday-201/2nv-1,29,1032,,,,,0,0,
12FEB-Saturday-201/2nv-1,30,950,,,,,0,0,
12FEB-Saturday-201/2nv-1,31,951,,,,,0,0,
12FEB-Saturday-201/2nv-1,32,696,,,,,0,0,
12FEB-Saturday-201/2nv-1,33,697,,,,,0,0,
12FEB-Saturday-201/2nv-1,34,688,,,,,0,0,
12FEB-Saturday-201/2nv-1,35,689,,,,,0,0,
12FEB-Saturday-201/2nv-1,36,690,,,,,0,0,
12FEB-Saturday-201/2nv-1,37,691,,,,,0,0,
12FEB-Saturday-201/2nv-1,38,692,,,,,0,0,
12FEB-Saturday-201/2nv-1,39,693,,,,,0,0,
12FEB-Saturday-201/2nv-1,40,694,,,,,0,0,
12FEB-Saturday-201/2nv-1,41,695,,,,,0,0,
12FEB-Saturday-201/2nv-1,42,698,,,,,0,0,
12FEB-Saturday-201/2nv-1,43,699,,,,,0,0,
12FEB-Saturday-201/2nv-1,44,1570,,,,,0,0,
12FEB-Saturday-201/2nv-1,45,1569,,,,,0,0,
12FEB-Saturday-201/2nv-1,46,1571,,,,,0,0,
12FEB-Saturday-201/2nv-1,47,1572,,,,,0,0,
12FEB-Saturday-201/2nv-1,48,954,,,,,0,0,
12FEB-Saturday-201/2nv-1,49,959,,,,,0,0,
12FEB-Saturday-201/2nv-1,50,960,,,,,0,0,
12FEB-Saturday-201/2nv-1,51,955,,,,,0,0,
12FEB-Saturday-201/2nv-1,52,1594,,,,,0,0,
12FEB-Saturday-201/2nv-1,53,486,08:33:00,08:33:00,,,0,0,
12FEB-Saturday-201/2nv-10,0,2120,11:47:00,11:47:00,,,0,0,
12FEB-Saturday-201/2nv-10,1,250,,,,,0,0,
12FEB-Saturday-201/2nv-10,2,262,,,,,0,0,
12FEB-Saturday-201/2nv-10,3,371,,,,,0,0,
12FEB-Saturday-201/2nv-10,4,370,,,,,0,0,
12FEB-Saturday-201/2nv-10,5,814,,,,,0,0,
12FEB-Saturday-201/2nv-10,6,2431,,,,,0,0,
12FEB-Saturday-201/2nv-10,7,2432,,,,,0,0,
12FEB-Saturday-201/2nv-10,8,2458,,,,,0,0,
12FEB-Saturday-201/2nv-10,9,189,,,,,0,0,
12FEB-Saturday-201/2nv-10,10,2169,,,,,0,0,
12FEB-Saturday-201/2nv-10,11,2162,12:00:00,12:00:00,,,0,0,
12FEB-Saturday-201/2nv-10,12,2456,,,,,0,0,
12FEB-Saturday-201/2nv-10,13,2104,12:06:00,12:06:00,,,0,0,
12FEB-Saturday-201/2nv-10,14,166,,,,,0,0,
12FEB-Saturday-201/2nv-10,15,2365,,,,,0,0,
12FEB-Saturday-201/2nv-10,16,2347,12:25:00,12:25:00,,,0,0,
12FEB-Saturday-201/2nv-10,17,2887,,,,,0,0,
12FEB-Saturday-201/2nv-10,18,827,,,,,0,0,
12FEB-Saturday-201/2nv-10,19,836,12:33:00,12:33:00,,,0,0,
12FEB-Saturday-201/2nv-10,20,1034,,,,,0,0,
12FEB-Saturday-201/2nv-10,21,1026,,,,,0,0,
12FEB-Saturday-201/2nv-10,22,1027,,,,,0,0,
12FEB-Saturday-201/2nv-10,23,1035,,,,,0,0,
12FEB-Saturday-201/2nv-10,24,1033,,,,,0,0,
12FEB-Saturday-201/2nv-10,25,1028,,,,,0,0,
12FEB-Saturday-201/2nv-10,26,1029,,,,,0,0,
12FEB-Saturday-201/2nv-10,27,1030,,,,,0,0,
12FEB-Saturday-201/2nv-10,28,1031,12:45:00,12:45:00,,,0,0,
12FEB-Saturday-201/2nv-10,29,1032,,,,,0,0,
12FEB-Saturday-201/2nv-10,30,2690,,,,,0,0,
12FEB-Saturday-201/2nv-10,31,2479,,,,,0,0,
12FEB-Saturday-201/2nv-10,32,2473,,,,,0,0,
12FEB-Saturday-201/2nv-10,33,2728,,,,,0,0,
12FEB-Saturday-201/2nv-10,34,2478,,,,,0,0,
12FEB-Saturday-201/2nv-10,35,2888,,,,,0,0,
12FEB-Saturday-201/2nv-10,36,2889,,,,,0,0,
12FEB-Saturday-201/2nv-10,37,954,,,,,0,0,
12FEB-Saturday-201/2nv-10,38,959,,,,,0,0,
12FEB-Saturday-201/2nv-10,39,960,,,,,0,0,
12FEB-Saturday-201/2nv-10,40,955,,,,,0,0,
12FEB-Saturday-201/2nv-10,41,1594,,,,,0,0,
12FEB-Saturday-201/2nv-10,42,486,13:02:00,13:02:00,,,0,0,
12FEB-Saturday-201/2nv-11,0,2120,12:13:00,12:13:00,,,0,0,
12FEB-Saturday-201/2nv-11,1,250,,,,,0,0,
12FEB-Saturday-201/2nv-11,2,262,,,,,0,0,
12FEB-Saturday-201/2nv-11,3,371,,,,,0,0,
12FEB-Saturday-201/2nv-11,4,370,,,,,0,0,
12FEB-Saturday-201/2nv-11,5,814,,,,,0,0,
12FEB-Saturday-201/2nv-11,6,2431,,,,,0,0,
12FEB-Saturday-201/2nv-11,7,2432,,,,,0,0,
12FEB-Saturday-201/2nv-11,8,2458,,,,,0,0,
12FEB-Saturday-201/2nv-11,9,189,,,,,0,0,
12FEB-Saturday-201/2nv-11,10,2169,,,,,0,0,
12FEB-Saturday-201/2nv-11,11,2162,12:30:00,12:30:00,,,0,0,
12FEB-Saturday-201/2nv-11,12,2456,,,,,0,0,
12FEB-Saturday-201/2nv-11,13,2104,12:36:00,12:36:00,,,0,0,
12FEB-Saturday-201/2nv-11,14,166,,,,,0,0,
12FEB-Saturday-201/2nv-11,15,2365,,,,,0,0,
12FEB-Saturday-201/2nv-11,16,2347,12:55:00,12:55:00,,,0,0,
12FEB-Saturday-201/2nv-11,17,2887,,,,,0,0,
12FEB-Saturday-201/2nv-11,18,827,,,,,0,0,
12FEB-Saturday-201/2nv-11,19,836,13:03:00,13:03:00,,,0,0,
12FEB-Saturday-201/2nv-11,20,1034,,,,,0,0,
12FEB-Saturday-201/2nv-11,21,1026,,,,,0,0,
12FEB-Saturday-201/2nv-11,22,1027,,,,,0,0,
12FEB-Saturday-201/2nv-11,23,1035,,,,,0,0,
12FEB-Saturday-201/2nv-11,24,1033,,,,,0,0,
12FEB-Saturday-201/2nv-11,25,1028,,,,,0,0,
12FEB-Saturday-201/2nv-11,26,1029,,,,,0,0,
12FEB-Saturday-201/2nv-11,27,1030,,,,,0,0,
12FEB-Saturday-201/2nv-11,28,1031,13:15:00,13:15:00,,,0,0,
