route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1013,20111113,10132721113117,To Lopez Island,,,1013
1013,20111113,10132721113118,To Lopez Island,,,1013
1015,20111113,10152721113110,To Orcas Island,,,1015
1015,20111113,10152721113111,To Orcas Island,,,1015
1015,20111113,10152721113112,To Orcas Island,,,1015
1015,20111113,10152721113113,To Orcas Island,,,1015
1018,20111113,10182721113110,To Shaw Island,,,1018
1018,20111113,10182721113111,To Shaw Island,,,1018
1018,20111113,10182721113112,To Shaw Island,,,1018
1018,20111113,10182721113113,To Shaw Island,,,1018
1019,20111113,10192721113110,To Sidney B.C.,,,1019
110,20111113,1102721113110,To Friday Harbor,,,110
110,20111113,1102721113111,To Friday Harbor,,,110
110,20111113,1102721113112,To Friday Harbor,,,110
110,20111113,1102721113113,To Friday Harbor,,,110
110,20111113,1102721113114,To Friday Harbor,,,110
110,20111113,1102721113115,To Friday Harbor,,,110
110,20111113,1102721113116,To Friday Harbor,,,110
110,20111113,1102721113117,To Friday Harbor,,,110
1117,20111113,111781113110,To Port Townsend,,,1117
1117,20111113,111781113111,To Port Townsend,,,1117
1117,20111113,111781113112,To Port Townsend,,,1117
1117,20111113,111781113113,To Port Townsend,,,1117
1117,20111113,111781113114,To Port Townsend,,,1117
1117,20111113,111781113115,To Port Townsend,,,1117
1117,20111113,111781113116,To Port Townsend,,,1117
1117,20111113,111781113117,To Port Townsend,,,1117
1117,20111113,111781113118,To Port Townsend,,,1117
1117,20111113,111781113119,To Port Townsend,,,1117
113,20111113,1132721113110,To Lopez Island,,,113
113,20111113,1132721113111,To Lopez Island,,,113
113,20111113,1132721113112,To Lopez Island,,,113
113,20111113,1132721113113,To Lopez Island,,,113
113,20111113,1132721113114,To Lopez Island,,,113
113,20111113,1132721113115,To Lopez Island,,,113
115,20111113,1152721113110,To Orcas Island,,,115
115,20111113,1152721113111,To Orcas Island,,,115
115,20111113,1152721113112,To Orcas Island,,,115
115,20111113,1152721113113,To Orcas Island,,,115
115,20111113,1152721113114,To Orcas Island,,,115
115,20111113,1152721113115,To Orcas Island,,,115
115,20111113,1152721113116,To Orcas Island,,,115
118,20111113,1182721113110,To Shaw Island,,,118
118,20111113,1182721113111,To Shaw Island,,,118
118,20111113,1182721113112,To Shaw Island,,,118
118,20111113,1182721113113,To Shaw Island,,,118
118,20111113,1182721113114,To Shaw Island,,,118
118,20111113,1182721113115,To Shaw Island,,,118
119,20111113,1192721113110,To Sidney B.C.,,,119
128,20111113,12861113110,To Edmonds,,,128
128,20111113,12861113111,To Edmonds,,,128
128,20111113,128611131110,To Edmonds,,,128
128,20111113,128611131111,To Edmonds,,,128
128,20111113,128611131112,To Edmonds,,,128
128,20111113,128611131113,To Edmonds,,,128
128,20111113,128611131114,To Edmonds,,,128
128,20111113,128611131115,To Edmonds,,,128
128,20111113,128611131116,To Edmonds,,,128
128,20111113,128611131117,To Edmonds,,,128
128,20111113,128611131118,To Edmonds,,,128
128,20111113,128611131119,To Edmonds,,,128
128,20111113,12861113112,To Edmonds,,,128
128,20111113,128611131120,To Edmonds,,,128
128,20111113,128611131121,To Edmonds,,,128
128,20111113,12861113113,To Edmonds,,,128
128,20111113,12861113114,To Edmonds,,,128
128,20111113,12861113115,To Edmonds,,,128
128,20111113,12861113116,To Edmonds,,,128
128,20111113,12861113117,To Edmonds,,,128
128,20111113,12861113118,To Edmonds,,,128
128,20111113,12861113119,To Edmonds,,,128
131,20111113,1312721113110,To Anacortes,,,131
131,20111113,1312721113111,To Anacortes,,,131
131,20111113,1312721113112,To Anacortes,,,131
131,20111113,1312721113113,To Anacortes,,,131
131,20111113,1312721113114,To Anacortes,,,131
131,20111113,1312721113115,To Anacortes,,,131
131,20111113,1312721113116,To Anacortes,,,131
131,20111113,1312721113117,To Anacortes,,,131
1310,20111113,13102721113110,To Friday Harbor,,,1310
1310,20111113,13102721113111,To Friday Harbor,,,1310
1310,20111113,13102721113112,To Friday Harbor,,,1310
1310,20111113,13102721113113,To Friday Harbor,,,1310
1310,20111113,13102721113114,To Friday Harbor,,,1310
1310,20111113,13102721113115,To Friday Harbor,,,1310
1310,20111113,13102721113116,To Friday Harbor,,,1310
1310,20111113,13102721113117,To Friday Harbor,,,1310
1315,20111113,13152721113110,To Orcas Island,,,1315
1315,20111113,13152721113111,To Orcas Island,,,1315
1315,20111113,13152721113112,To Orcas Island,,,1315
1315,20111113,13152721113113,To Orcas Island,,,1315
1318,20111113,13182721113110,To Shaw Island,,,1318
1318,20111113,13182721113111,To Shaw Island,,,1318
1318,20111113,13182721113112,To Shaw Island,,,1318
1318,20111113,13182721113113,To Shaw Island,,,1318
145,20111113,14571113110,To Clinton,,,145
145,20111113,14571113111,To Clinton,,,145
145,20111113,145711131110,To Clinton,,,145
145,20111113,145711131111,To Clinton,,,145
145,20111113,145711131112,To Clinton,,,145
145,20111113,145711131113,To Clinton,,,145
145,20111113,145711131114,To Clinton,,,145
145,20111113,145711131115,To Clinton,,,145
145,20111113,145711131116,To Clinton,,,145
145,20111113,145711131117,To Clinton,,,145
145,20111113,145711131118,To Clinton,,,145
145,20111113,145711131119,To Clinton,,,145
145,20111113,14571113112,To Clinton,,,145
145,20111113,145711131120,To Clinton,,,145
145,20111113,145711131121,To Clinton,,,145
145,20111113,145711131122,To Clinton,,,145
145,20111113,145711131123,To Clinton,,,145
145,20111113,145711131124,To Clinton,,,145
145,20111113,145711131125,To Clinton,,,145
145,20111113,145711131126,To Clinton,,,145
145,20111113,145711131127,To Clinton,,,145
145,20111113,145711131128,To Clinton,,,145
145,20111113,145711131129,To Clinton,,,145
145,20111113,14571113113,To Clinton,,,145
145,20111113,145711131130,To Clinton,,,145
145,20111113,145711131131,To Clinton,,,145
145,20111113,145711131132,To Clinton,,,145
145,20111113,145711131133,To Clinton,,,145
145,20111113,14571113114,To Clinton,,,145
145,20111113,14571113115,To Clinton,,,145
145,20111113,14571113116,To Clinton,,,145
145,20111113,14571113117,To Clinton,,,145
145,20111113,14571113118,To Clinton,,,145
145,20111113,14571113119,To Clinton,,,145
151,20111113,1512721113110,To Anacortes,,,151
151,20111113,1512721113111,To Anacortes,,,151
151,20111113,1512721113112,To Anacortes,,,151
151,20111113,1512721113113,To Anacortes,,,151
151,20111113,1512721113114,To Anacortes,,,151
151,20111113,1512721113115,To Anacortes,,,151
151,20111113,1512721113116,To Anacortes,,,151
1510,20111113,15102721113110,To Friday Harbor,,,1510
1510,20111113,15102721113111,To Friday Harbor,,,1510
1510,20111113,15102721113112,To Friday Harbor,,,1510
1510,20111113,15102721113113,To Friday Harbor,,,1510
1513,20111113,15132721113110,To Lopez Island,,,1513
1513,20111113,15132721113111,To Lopez Island,,,1513
1513,20111113,15132721113112,To Lopez Island,,,1513
1513,20111113,15132721113113,To Lopez Island,,,1513
1513,20111113,15132721113114,To Lopez Island,,,1513
1518,20111113,15182721113110,To Shaw Island,,,1518
1518,20111113,15182721113111,To Shaw Island,,,1518
1518,20111113,15182721113112,To Shaw Island,,,1518
1518,20111113,15182721113113,To Shaw Island,,,1518
1518,20111113,15182721113114,To Shaw Island,,,1518
1518,20111113,15182721113115,To Shaw Island,,,1518
1621,20111113,162111113110,To Tahlequah,,,1621
1621,20111113,162111113111,To Tahlequah,,,1621
1621,20111113,1621111131110,To Tahlequah,,,1621
1621,20111113,1621111131111,To Tahlequah,,,1621
1621,20111113,1621111131112,To Tahlequah,,,1621
1621,20111113,1621111131113,To Tahlequah,,,1621
1621,20111113,1621111131114,To Tahlequah,,,1621
1621,20111113,1621111131115,To Tahlequah,,,1621
1621,20111113,1621111131116,To Tahlequah,,,1621
1621,20111113,1621111131117,To Tahlequah,,,1621
1621,20111113,1621111131118,To Tahlequah,,,1621
1621,20111113,162111113112,To Tahlequah,,,1621
1621,20111113,162111113113,To Tahlequah,,,1621
1621,20111113,162111113114,To Tahlequah,,,1621
1621,20111113,162111113115,To Tahlequah,,,1621
1621,20111113,162111113116,To Tahlequah,,,1621
1621,20111113,162111113117,To Tahlequah,,,1621
1621,20111113,162111113118,To Tahlequah,,,1621
1621,20111113,162111113119,To Tahlequah,,,1621
1711,20111113,171181113110,To Coupeville,,,1711
1711,20111113,171181113111,To Coupeville,,,1711
1711,20111113,171181113112,To Coupeville,,,1711
1711,20111113,171181113113,To Coupeville,,,1711
1711,20111113,171181113114,To Coupeville,,,1711
1711,20111113,171181113115,To Coupeville,,,1711
1711,20111113,171181113116,To Coupeville,,,1711
1711,20111113,171181113117,To Coupeville,,,1711
1711,20111113,171181113118,To Coupeville,,,1711
1711,20111113,171181113119,To Coupeville,,,1711
181,20111113,1812721113110,To Anacortes,,,181
181,20111113,1812721113111,To Anacortes,,,181
181,20111113,1812721113112,To Anacortes,,,181
181,20111113,1812721113113,To Anacortes,,,181
181,20111113,1812721113114,To Anacortes,,,181
181,20111113,1812721113115,To Anacortes,,,181
1810,20111113,18102721113110,To Friday Harbor,,,1810
1810,20111113,18102721113111,To Friday Harbor,,,1810
1810,20111113,18102721113112,To Friday Harbor,,,1810
1810,20111113,18102721113113,To Friday Harbor,,,1810
1813,20111113,18132721113110,To Lopez Island,,,1813
1813,20111113,18132721113111,To Lopez Island,,,1813
1813,20111113,18132721113112,To Lopez Island,,,1813
1813,20111113,18132721113113,To Lopez Island,,,1813
1813,20111113,18132721113114,To Lopez Island,,,1813
1815,20111113,18152721113110,To Orcas Island,,,1815
1815,20111113,18152721113111,To Orcas Island,,,1815
1815,20111113,18152721113112,To Orcas Island,,,1815
1815,20111113,18152721113113,To Orcas Island,,,1815
1815,20111113,18152721113114,To Orcas Island,,,1815
1815,20111113,18152721113115,To Orcas Island,,,1815
191,20111113,1912721113110,To Anacortes,,,191
1910,20111113,19102721113110,To Friday Harbor,,,1910
2022,20111113,2022151113110,To Vashon Island,,,2022
2022,20111113,2022151113111,To Vashon Island,,,2022
2022,20111113,20221511131110,To Vashon Island,,,2022
2022,20111113,20221511131111,To Vashon Island,,,2022
2022,20111113,20221511131112,To Vashon Island,,,2022
2022,20111113,20221511131113,To Vashon Island,,,2022
2022,20111113,20221511131114,To Vashon Island,,,2022
2022,20111113,20221511131115,To Vashon Island,,,2022
2022,20111113,20221511131116,To Vashon Island,,,2022
2022,20111113,20221511131117,To Vashon Island,,,2022
2022,20111113,20221511131118,To Vashon Island,,,2022
2022,20111113,20221511131119,To Vashon Island,,,2022
2022,20111113,2022151113112,To Vashon Island,,,2022
2022,20111113,20221511131120,To Vashon Island,,,2022
2022,20111113,20221511131121,To Vashon Island,,,2022
2022,20111113,2022151113113,To Vashon Island,,,2022
2022,20111113,2022151113114,To Vashon Island,,,2022
2022,20111113,2022151113115,To Vashon Island,,,2022
2022,20111113,2022151113116,To Vashon Island,,,2022
2022,20111113,2022151113117,To Vashon Island,,,2022
2022,20111113,2022151113118,To Vashon Island,,,2022
2022,20111113,2022151113119,To Vashon Island,,,2022
209,20111113,209131113110,To Fauntleroy,,,209
209,20111113,209131113111,To Fauntleroy,,,209
209,20111113,2091311131110,To Fauntleroy,,,209
209,20111113,2091311131111,To Fauntleroy,,,209
209,20111113,2091311131112,To Fauntleroy,,,209
209,20111113,2091311131113,To Fauntleroy,,,209
209,20111113,2091311131114,To Fauntleroy,,,209
209,20111113,2091311131115,To Fauntleroy,,,209
209,20111113,2091311131116,To Fauntleroy,,,209
209,20111113,2091311131117,To Fauntleroy,,,209
209,20111113,2091311131118,To Fauntleroy,,,209
209,20111113,2091311131119,To Fauntleroy,,,209
209,20111113,209131113112,To Fauntleroy,,,209
209,20111113,2091311131120,To Fauntleroy,,,209
209,20111113,2091311131121,To Fauntleroy,,,209
209,20111113,209131113113,To Fauntleroy,,,209
209,20111113,209131113114,To Fauntleroy,,,209
209,20111113,209131113115,To Fauntleroy,,,209
209,20111113,209131113116,To Fauntleroy,,,209
209,20111113,209131113117,To Fauntleroy,,,209
209,20111113,209131113118,To Fauntleroy,,,209
209,20111113,209131113119,To Fauntleroy,,,209
2116,20111113,211611113110,To Point Defiance,,,2116
2116,20111113,211611113111,To Point Defiance,,,2116
2116,20111113,2116111131110,To Point Defiance,,,2116
2116,20111113,2116111131111,To Point Defiance,,,2116
2116,20111113,2116111131112,To Point Defiance,,,2116
2116,20111113,2116111131113,To Point Defiance,,,2116
2116,20111113,2116111131114,To Point Defiance,,,2116
2116,20111113,2116111131115,To Point Defiance,,,2116
2116,20111113,2116111131116,To Point Defiance,,,2116
2116,20111113,2116111131117,To Point Defiance,,,2116
2116,20111113,2116111131118,To Point Defiance,,,2116
2116,20111113,211611113112,To Point Defiance,,,2116
2116,20111113,211611113113,To Point Defiance,,,2116
2116,20111113,211611113114,To Point Defiance,,,2116
2116,20111113,211611113115,To Point Defiance,,,2116
2116,20111113,211611113116,To Point Defiance,,,2116
2116,20111113,211611113117,To Point Defiance,,,2116
2116,20111113,211611113118,To Point Defiance,,,2116
2116,20111113,211611113119,To Point Defiance,,,2116
2220,20111113,2220151113110,To Southworth,,,2220
2220,20111113,2220151113111,To Southworth,,,2220
2220,20111113,22201511131110,To Southworth,,,2220
2220,20111113,22201511131111,To Southworth,,,2220
2220,20111113,22201511131112,To Southworth,,,2220
2220,20111113,22201511131113,To Southworth,,,2220
2220,20111113,22201511131114,To Southworth,,,2220
2220,20111113,22201511131115,To Southworth,,,2220
2220,20111113,22201511131116,To Southworth,,,2220
2220,20111113,22201511131117,To Southworth,,,2220
2220,20111113,22201511131118,To Southworth,,,2220
2220,20111113,22201511131119,To Southworth,,,2220
2220,20111113,2220151113112,To Southworth,,,2220
2220,20111113,22201511131120,To Southworth,,,2220
2220,20111113,2220151113113,To Southworth,,,2220
2220,20111113,2220151113114,To Southworth,,,2220
2220,20111113,2220151113115,To Southworth,,,2220
2220,20111113,2220151113116,To Southworth,,,2220
2220,20111113,2220151113117,To Southworth,,,2220
2220,20111113,2220151113118,To Southworth,,,2220
2220,20111113,2220151113119,To Southworth,,,2220
229,20111113,229141113110,To Fauntleroy,,,229
229,20111113,229141113111,To Fauntleroy,,,229
229,20111113,2291411131110,To Fauntleroy,,,229
229,20111113,2291411131111,To Fauntleroy,,,229
229,20111113,2291411131112,To Fauntleroy,,,229
229,20111113,2291411131113,To Fauntleroy,,,229
229,20111113,2291411131114,To Fauntleroy,,,229
229,20111113,2291411131115,To Fauntleroy,,,229
229,20111113,2291411131116,To Fauntleroy,,,229
229,20111113,2291411131117,To Fauntleroy,,,229
229,20111113,2291411131118,To Fauntleroy,,,229
229,20111113,2291411131119,To Fauntleroy,,,229
229,20111113,229141113112,To Fauntleroy,,,229
229,20111113,2291411131120,To Fauntleroy,,,229
229,20111113,2291411131121,To Fauntleroy,,,229
229,20111113,2291411131122,To Fauntleroy,,,229
229,20111113,2291411131123,To Fauntleroy,,,229
229,20111113,2291411131124,To Fauntleroy,,,229
229,20111113,2291411131125,To Fauntleroy,,,229
229,20111113,2291411131126,To Fauntleroy,,,229
229,20111113,2291411131127,To Fauntleroy,,,229
229,20111113,2291411131128,To Fauntleroy,,,229
229,20111113,2291411131129,To Fauntleroy,,,229
229,20111113,229141113113,To Fauntleroy,,,229
229,20111113,2291411131130,To Fauntleroy,,,229
229,20111113,2291411131131,To Fauntleroy,,,229
229,20111113,2291411131132,To Fauntleroy,,,229
229,20111113,229141113114,To Fauntleroy,,,229
229,20111113,229141113115,To Fauntleroy,,,229
229,20111113,229141113116,To Fauntleroy,,,229
229,20111113,229141113117,To Fauntleroy,,,229
229,20111113,229141113118,To Fauntleroy,,,229
229,20111113,229141113119,To Fauntleroy,,,229
37,20111113,3751113110,To Seattle,,,37
37,20111113,3751113111,To Seattle,,,37
37,20111113,37511131110,To Seattle,,,37
37,20111113,37511131111,To Seattle,,,37
37,20111113,37511131112,To Seattle,,,37
37,20111113,37511131113,To Seattle,,,37
37,20111113,37511131114,To Seattle,,,37
37,20111113,37511131115,To Seattle,,,37
37,20111113,37511131116,To Seattle,,,37
37,20111113,37511131117,To Seattle,,,37
37,20111113,37511131118,To Seattle,,,37
37,20111113,37511131119,To Seattle,,,37
37,20111113,3751113112,To Seattle,,,37
37,20111113,37511131120,To Seattle,,,37
37,20111113,3751113113,To Seattle,,,37
37,20111113,3751113114,To Seattle,,,37
37,20111113,3751113115,To Seattle,,,37
37,20111113,3751113116,To Seattle,,,37
37,20111113,3751113117,To Seattle,,,37
37,20111113,3751113118,To Seattle,,,37
37,20111113,3751113119,To Seattle,,,37
47,20111113,4731113110,To Seattle,,,47
47,20111113,4731113111,To Seattle,,,47
47,20111113,47311131110,To Seattle,,,47
47,20111113,47311131111,To Seattle,,,47
47,20111113,47311131112,To Seattle,,,47
47,20111113,47311131113,To Seattle,,,47
47,20111113,4731113112,To Seattle,,,47
47,20111113,4731113113,To Seattle,,,47
47,20111113,4731113114,To Seattle,,,47
47,20111113,4731113115,To Seattle,,,47
47,20111113,4731113116,To Seattle,,,47
47,20111113,4731113117,To Seattle,,,47
47,20111113,4731113118,To Seattle,,,47
47,20111113,4731113119,To Seattle,,,47
514,20111113,51471113110,To Mukilteo,,,514
514,20111113,51471113111,To Mukilteo,,,514
514,20111113,514711131110,To Mukilteo,,,514
514,20111113,514711131111,To Mukilteo,,,514
514,20111113,514711131112,To Mukilteo,,,514
514,20111113,514711131113,To Mukilteo,,,514
514,20111113,514711131114,To Mukilteo,,,514
514,20111113,514711131115,To Mukilteo,,,514
514,20111113,514711131116,To Mukilteo,,,514
514,20111113,514711131117,To Mukilteo,,,514
514,20111113,514711131118,To Mukilteo,,,514
514,20111113,514711131119,To Mukilteo,,,514
514,20111113,51471113112,To Mukilteo,,,514
514,20111113,514711131120,To Mukilteo,,,514
514,20111113,514711131121,To Mukilteo,,,514
514,20111113,514711131122,To Mukilteo,,,514
514,20111113,514711131123,To Mukilteo,,,514
514,20111113,514711131124,To Mukilteo,,,514
514,20111113,514711131125,To Mukilteo,,,514
514,20111113,514711131126,To Mukilteo,,,514
514,20111113,514711131127,To Mukilteo,,,514
514,20111113,514711131128,To Mukilteo,,,514
514,20111113,514711131129,To Mukilteo,,,514
514,20111113,51471113113,To Mukilteo,,,514
514,20111113,514711131130,To Mukilteo,,,514
514,20111113,514711131131,To Mukilteo,,,514
514,20111113,514711131132,To Mukilteo,,,514
514,20111113,514711131133,To Mukilteo,,,514
514,20111113,51471113114,To Mukilteo,,,514
514,20111113,51471113115,To Mukilteo,,,514
514,20111113,51471113116,To Mukilteo,,,514
514,20111113,51471113117,To Mukilteo,,,514
514,20111113,51471113118,To Mukilteo,,,514
514,20111113,51471113119,To Mukilteo,,,514
73,20111113,7351113110,To Bainbridge Island,,,73
73,20111113,7351113111,To Bainbridge Island,,,73
73,20111113,73511131110,To Bainbridge Island,,,73
73,20111113,73511131111,To Bainbridge Island,,,73
73,20111113,73511131112,To Bainbridge Island,,,73
73,20111113,73511131113,To Bainbridge Island,,,73
73,20111113,73511131114,To Bainbridge Island,,,73
73,20111113,73511131115,To Bainbridge Island,,,73
73,20111113,73511131116,To Bainbridge Island,,,73
73,20111113,73511131117,To Bainbridge Island,,,73
73,20111113,73511131118,To Bainbridge Island,,,73
73,20111113,73511131119,To Bainbridge Island,,,73
73,20111113,7351113112,To Bainbridge Island,,,73
73,20111113,73511131120,To Bainbridge Island,,,73
73,20111113,73511131121,To Bainbridge Island,,,73
73,20111113,7351113113,To Bainbridge Island,,,73
73,20111113,7351113114,To Bainbridge Island,,,73
73,20111113,7351113115,To Bainbridge Island,,,73
73,20111113,7351113116,To Bainbridge Island,,,73
73,20111113,7351113117,To Bainbridge Island,,,73
73,20111113,7351113118,To Bainbridge Island,,,73
73,20111113,7351113119,To Bainbridge Island,,,73
74,20111113,7431113110,To Bremerton,,,74
74,20111113,7431113111,To Bremerton,,,74
74,20111113,74311131110,To Bremerton,,,74
74,20111113,74311131111,To Bremerton,,,74
74,20111113,74311131112,To Bremerton,,,74
74,20111113,74311131113,To Bremerton,,,74
74,20111113,74311131114,To Bremerton,,,74
74,20111113,7431113112,To Bremerton,,,74
74,20111113,7431113113,To Bremerton,,,74
74,20111113,7431113114,To Bremerton,,,74
74,20111113,7431113115,To Bremerton,,,74
74,20111113,7431113116,To Bremerton,,,74
74,20111113,7431113117,To Bremerton,,,74
74,20111113,7431113118,To Bremerton,,,74
74,20111113,7431113119,To Bremerton,,,74
812,20111113,81261113110,To Kingston,,,812
812,20111113,81261113111,To Kingston,,,812
812,20111113,812611131110,To Kingston,,,812
812,20111113,812611131111,To Kingston,,,812
812,20111113,812611131112,To Kingston,,,812
812,20111113,812611131113,To Kingston,,,812
812,20111113,812611131114,To Kingston,,,812
812,20111113,812611131115,To Kingston,,,812
812,20111113,812611131116,To Kingston,,,812
812,20111113,812611131117,To Kingston,,,812
812,20111113,812611131118,To Kingston,,,812
812,20111113,812611131119,To Kingston,,,812
812,20111113,81261113112,To Kingston,,,812
812,20111113,812611131120,To Kingston,,,812
812,20111113,812611131121,To Kingston,,,812
812,20111113,81261113113,To Kingston,,,812
812,20111113,81261113114,To Kingston,,,812
812,20111113,81261113115,To Kingston,,,812
812,20111113,81261113116,To Kingston,,,812
812,20111113,81261113117,To Kingston,,,812
812,20111113,81261113118,To Kingston,,,812
812,20111113,81261113119,To Kingston,,,812
920,20111113,920131113110,To Southworth,,,920
920,20111113,920131113111,To Southworth,,,920
920,20111113,9201311131110,To Southworth,,,920
920,20111113,9201311131111,To Southworth,,,920
920,20111113,9201311131112,To Southworth,,,920
920,20111113,9201311131113,To Southworth,,,920
920,20111113,9201311131114,To Southworth,,,920
920,20111113,9201311131115,To Southworth,,,920
920,20111113,9201311131116,To Southworth,,,920
920,20111113,9201311131117,To Southworth,,,920
920,20111113,9201311131118,To Southworth,,,920
920,20111113,9201311131119,To Southworth,,,920
920,20111113,920131113112,To Southworth,,,920
920,20111113,9201311131120,To Southworth,,,920
920,20111113,9201311131121,To Southworth,,,920
920,20111113,920131113113,To Southworth,,,920
920,20111113,920131113114,To Southworth,,,920
920,20111113,920131113115,To Southworth,,,920
920,20111113,920131113116,To Southworth,,,920
920,20111113,920131113117,To Southworth,,,920
920,20111113,920131113118,To Southworth,,,920
920,20111113,920131113119,To Southworth,,,920
922,20111113,922141113110,To Vashon Island,,,922
922,20111113,922141113111,To Vashon Island,,,922
922,20111113,9221411131110,To Vashon Island,,,922
922,20111113,9221411131111,To Vashon Island,,,922
922,20111113,9221411131112,To Vashon Island,,,922
922,20111113,9221411131113,To Vashon Island,,,922
922,20111113,9221411131114,To Vashon Island,,,922
922,20111113,9221411131115,To Vashon Island,,,922
922,20111113,9221411131116,To Vashon Island,,,922
922,20111113,9221411131117,To Vashon Island,,,922
922,20111113,9221411131118,To Vashon Island,,,922
922,20111113,9221411131119,To Vashon Island,,,922
922,20111113,922141113112,To Vashon Island,,,922
922,20111113,9221411131120,To Vashon Island,,,922
922,20111113,9221411131121,To Vashon Island,,,922
922,20111113,9221411131122,To Vashon Island,,,922
922,20111113,9221411131123,To Vashon Island,,,922
922,20111113,9221411131124,To Vashon Island,,,922
922,20111113,9221411131125,To Vashon Island,,,922
922,20111113,9221411131126,To Vashon Island,,,922
922,20111113,9221411131127,To Vashon Island,,,922
922,20111113,9221411131128,To Vashon Island,,,922
922,20111113,9221411131129,To Vashon Island,,,922
922,20111113,922141113113,To Vashon Island,,,922
922,20111113,9221411131130,To Vashon Island,,,922
922,20111113,9221411131131,To Vashon Island,,,922
922,20111113,922141113114,To Vashon Island,,,922
922,20111113,922141113115,To Vashon Island,,,922
922,20111113,922141113116,To Vashon Island,,,922
922,20111113,922141113117,To Vashon Island,,,922
922,20111113,922141113118,To Vashon Island,,,922
922,20111113,922141113119,To Vashon Island,,,922
101,20111114,1012721114110,To Anacortes,,,101
101,20111114,1012721114111,To Anacortes,,,101
101,20111114,1012721114112,To Anacortes,,,101
101,20111114,1012721114113,To Anacortes,,,101
101,20111114,1012721114114,To Anacortes,,,101
101,20111114,1012721114115,To Anacortes,,,101
101,20111114,1012721114116,To Anacortes,,,101
101,20111114,1012721114117,To Anacortes,,,101
1013,20111114,10132721114110,To Lopez Island,,,1013
1013,20111114,10132721114111,To Lopez Island,,,1013
1013,20111114,10132721114112,To Lopez Island,,,1013
1013,20111114,10132721114113,To Lopez Island,,,1013
1013,20111114,10132721114114,To Lopez Island,,,1013
1013,20111114,10132721114115,To Lopez Island,,,1013
1013,20111114,10132721114116,To Lopez Island,,,1013
1013,20111114,10132721114117,To Lopez Island,,,1013
1013,20111114,10132721114118,To Lopez Island,,,1013
1015,20111114,10152721114110,To Orcas Island,,,1015
1015,20111114,10152721114111,To Orcas Island,,,1015
1015,20111114,10152721114112,To Orcas Island,,,1015
1015,20111114,10152721114113,To Orcas Island,,,1015
1015,20111114,10152721114114,To Orcas Island,,,1015
1018,20111114,10182721114110,To Shaw Island,,,1018
1018,20111114,10182721114111,To Shaw Island,,,1018
1018,20111114,10182721114112,To Shaw Island,,,1018
1018,20111114,10182721114113,To Shaw Island,,,1018
1018,20111114,10182721114114,To Shaw Island,,,1018
1019,20111114,10192721114110,To Sidney B.C.,,,1019
110,20111114,1102721114110,To Friday Harbor,,,110
110,20111114,1102721114111,To Friday Harbor,,,110
110,20111114,1102721114112,To Friday Harbor,,,110
110,20111114,1102721114113,To Friday Harbor,,,110
110,20111114,1102721114114,To Friday Harbor,,,110
110,20111114,1102721114115,To Friday Harbor,,,110
110,20111114,1102721114116,To Friday Harbor,,,110
110,20111114,1102721114117,To Friday Harbor,,,110
1117,20111114,111781114110,To Port Townsend,,,1117
1117,20111114,111781114111,To Port Townsend,,,1117
1117,20111114,111781114112,To Port Townsend,,,1117
1117,20111114,111781114113,To Port Townsend,,,1117
1117,20111114,111781114114,To Port Townsend,,,1117
1117,20111114,111781114115,To Port Townsend,,,1117
1117,20111114,111781114116,To Port Townsend,,,1117
1117,20111114,111781114117,To Port Townsend,,,1117
1117,20111114,111781114118,To Port Townsend,,,1117
1117,20111114,111781114119,To Port Townsend,,,1117
113,20111114,1132721114110,To Lopez Island,,,113
113,20111114,1132721114111,To Lopez Island,,,113
113,20111114,1132721114112,To Lopez Island,,,113
113,20111114,1132721114113,To Lopez Island,,,113
113,20111114,1132721114114,To Lopez Island,,,113
113,20111114,1132721114115,To Lopez Island,,,113
115,20111114,1152721114110,To Orcas Island,,,115
115,20111114,1152721114111,To Orcas Island,,,115
115,20111114,1152721114112,To Orcas Island,,,115
115,20111114,1152721114113,To Orcas Island,,,115
115,20111114,1152721114114,To Orcas Island,,,115
115,20111114,1152721114115,To Orcas Island,,,115
118,20111114,1182721114110,To Shaw Island,,,118
118,20111114,1182721114111,To Shaw Island,,,118
118,20111114,1182721114112,To Shaw Island,,,118
118,20111114,1182721114113,To Shaw Island,,,118
118,20111114,1182721114114,To Shaw Island,,,118
118,20111114,1182721114115,To Shaw Island,,,118
119,20111114,1192721114110,To Sidney B.C.,,,119
128,20111114,12861114110,To Edmonds,,,128
128,20111114,12861114111,To Edmonds,,,128
128,20111114,128611141110,To Edmonds,,,128
128,20111114,128611141111,To Edmonds,,,128
128,20111114,128611141112,To Edmonds,,,128
128,20111114,128611141113,To Edmonds,,,128
128,20111114,128611141114,To Edmonds,,,128
128,20111114,128611141115,To Edmonds,,,128
128,20111114,128611141116,To Edmonds,,,128
128,20111114,128611141117,To Edmonds,,,128
128,20111114,128611141118,To Edmonds,,,128
128,20111114,128611141119,To Edmonds,,,128
128,20111114,12861114112,To Edmonds,,,128
128,20111114,128611141120,To Edmonds,,,128
128,20111114,128611141121,To Edmonds,,,128
128,20111114,128611141122,To Edmonds,,,128
128,20111114,12861114113,To Edmonds,,,128
128,20111114,12861114114,To Edmonds,,,128
128,20111114,12861114115,To Edmonds,,,128
128,20111114,12861114116,To Edmonds,,,128
